   #   Energy       Run. Aver.   Diff / au.
    1 -424.10519242  -0.67585457  -0.67585457
    2 -380.09745679  -0.97871647  -0.30286189
    3 -368.92708738  -0.94940583   0.02931063
    4 -367.43988544  -0.85111488   0.09829095
    5 -367.15300698  -0.77825282   0.07286207
    6 -372.63445590  -0.73537213   0.04288069
    7 -379.47675032  -0.71058381   0.02478831
    8 -383.53537160  -0.69506260   0.01552121
    9 -382.27392686  -0.68379687   0.01126573
   10 -380.59316570  -0.67494199   0.00885489
   11 -378.19318246  -0.66756856   0.00737343
   12 -380.09612148  -0.66180020   0.00576836
   13 -381.17432196  -0.65717491   0.00462528
   14 -381.88435960  -0.65337286   0.00380206
   15 -385.68424361  -0.65053632   0.00283653
   16 -388.28545178  -0.64837378   0.00216254
   17 -391.49956110  -0.64680660   0.00156718
   18 -389.51946188  -0.64527131   0.00153528
   19 -391.94966060  -0.64410315   0.00116816
   20 -391.17116247  -0.64300813   0.00109502
   21 -391.71513003  -0.64206215   0.00094597
   22 -391.64915432  -0.64120418   0.00085798
   23 -390.93710877  -0.64037529   0.00082888
   24 -392.53931932  -0.63972308   0.00065221
   25 -393.51066770  -0.63919204   0.00053105
   26 -394.01742773  -0.63873756   0.00045448
   27 -394.26427879  -0.63833415   0.00040341
   28 -394.19558673  -0.63795748   0.00037668
   29 -393.84959714  -0.63758868   0.00036879
   30 -393.07442404  -0.63720357   0.00038512
   31 -392.10092562  -0.63679272   0.00041084
   32 -392.06204172  -0.63640482   0.00038791
   33 -391.10191158  -0.63599475   0.00041007
   34 -390.54146209  -0.63558188   0.00041287
   35 -392.79561235  -0.63529516   0.00028672
   36 -394.35007959  -0.63509669   0.00019847
   37 -394.02907106  -0.63489750   0.00019919
   38 -393.95253172  -0.63470557   0.00019193
   39 -394.34150828  -0.63453956   0.00016601
   40 -394.97849495  -0.63440788   0.00013168
   41 -395.23621474  -0.63429347   0.00011441
   42 -394.65260057  -0.63416278   0.00013069
   43 -393.58779784  -0.63399833   0.00016445
   44 -393.61545491  -0.63384158   0.00015674
   45 -393.95035729  -0.63370384   0.00013775
   46 -394.28484447  -0.63358408   0.00011976
   47 -393.65513029  -0.63344846   0.00013563
   48 -394.27919016  -0.63333887   0.00010959
   49 -394.47156759  -0.63324054   0.00009833
   50 -395.64512015  -0.63318377   0.00005677
   51 -395.07950065  -0.63311237   0.00007140
   52 -393.93496071  -0.63300836   0.00010401
   53 -392.83716410  -0.63287465   0.00013371
   54 -392.38073791  -0.63273188   0.00014278
   55 -394.49040560  -0.63265526   0.00007662
   56 -395.36577031  -0.63260746   0.00004779
   57 -395.27729881  -0.63255938   0.00004809
   58 -393.81589022  -0.63247279   0.00008659
   59 -395.69033967  -0.63243912   0.00003367
   60 -396.15890068  -0.63241989   0.00001922
