  cluster  E_norm [Eh]  De [kcal]    p
     1   -906.152596     0.0000   1.0000
     2   -906.138516     8.8352   0.0000
     3   -906.137660     9.3727   0.0000
     4   -906.133488     ******   0.0000
     5   -906.130232     ******   0.0000
     6   -906.129429     ******   0.0000
     7   -906.127779     ******   0.0000
     8   -906.127344     ******   0.0000
     9   -906.127008     ******   0.0000
     10  -906.126692     ******   0.0000
     11  -906.126647     ******   0.0000
     12  -906.125959     ******   0.0000
     13  -906.125269     ******   0.0000
     14  -906.124674     ******   0.0000
     15  -906.124347     ******   0.0000
     16  -906.122341     ******   0.0000
     17  -906.122293     ******   0.0000
     18  -906.120538     ******   0.0000
     19  -906.120204     ******   0.0000
     20  -906.119896     ******   0.0000
     21  -906.119773     ******   0.0000
     22  -906.119261     ******   0.0000
     23  -906.118939     ******   0.0000
     24  -906.118655     ******   0.0000
     25  -906.118437     ******   0.0000
     26  -906.116630     ******   0.0000
     27  -906.116496     ******   0.0000
     28  -906.116398     ******   0.0000
     29  -906.116262     ******   0.0000
     30  -906.115523     ******   0.0000
     31  -906.115342     ******   0.0000
     32  -906.115313     ******   0.0000
     33  -906.114901     ******   0.0000
     34  -906.113762     ******   0.0000
     35  -906.113151     ******   0.0000
     36  -906.112690     ******   0.0000
     37  -906.112316     ******   0.0000
     38  -906.112141     ******   0.0000
     39  -906.112030     ******   0.0000
     40  -906.111938     ******   0.0000
     41  -906.110739     ******   0.0000
     42  -906.110185     ******   0.0000
     43  -906.110036     ******   0.0000
     44  -906.109253     ******   0.0000
     45  -906.109169     ******   0.0000
     46  -906.108531     ******   0.0000
     47  -906.108499     ******   0.0000
     48  -906.108241     ******   0.0000
     49  -906.107989     ******   0.0000
     50  -906.107884     ******   0.0000
     51  -906.107766     ******   0.0000
     52  -906.107716     ******   0.0000
     53  -906.107651     ******   0.0000
     54  -906.107035     ******   0.0000
     55  -906.106909     ******   0.0000
     56  -906.106850     ******   0.0000
     57  -906.106310     ******   0.0000
     58  -906.106152     ******   0.0000
     59  -906.106018     ******   0.0000
     60  -906.105682     ******   0.0000
     61  -906.104639     ******   0.0000
     62  -906.104005     ******   0.0000
     63  -906.103900     ******   0.0000
     64  -906.103703     ******   0.0000
     65  -906.102815     ******   0.0000
     66  -906.102389     ******   0.0000
     67  -906.102071     ******   0.0000
     68  -906.101030     ******   0.0000
     69  -906.099121     ******   0.0000
     70  -906.098541     ******   0.0000
     71  -906.097763     ******   0.0000
     72  -906.097589     ******   0.0000
     73  -906.097319     ******   0.0000
     74  -906.097297     ******   0.0000
     75  -906.097252     ******   0.0000
     76  -906.097014     ******   0.0000
     77  -906.096615     ******   0.0000
     78  -906.096308     ******   0.0000
     79  -906.096276     ******   0.0000
     80  -906.095848     ******   0.0000
     81  -906.094239     ******   0.0000
     82  -906.093359     ******   0.0000
     83  -906.093026     ******   0.0000
     84  -906.091961     ******   0.0000
     85  -906.091941     ******   0.0000
     86  -906.091795     ******   0.0000
     87  -906.091325     ******   0.0000
     88  -906.090932     ******   0.0000
     89  -906.090132     ******   0.0000
     90  -906.090042     ******   0.0000
     91  -906.088949     ******   0.0000
     92  -906.088512     ******   0.0000
     93  -906.086788     ******   0.0000
     94  -906.082490     ******   0.0000
     95  -906.081344     ******   0.0000
     96  -906.079537     ******   0.0000
     97  -906.078404     ******   0.0000
     98  -906.073508     ******   0.0000
     99  -906.070664     ******   0.0000
     100  -906.069468     ******   0.0000
     101  -906.069085     ******   0.0000
     102  -906.066393     ******   0.0000
