   #   Energy       Run. Aver.   Diff / au.
    1 -422.71627366  -0.67364119  -0.67364119
    2 -378.22623632  -0.97501209  -0.30137090
    3 -367.67900548  -0.94577627   0.02923582
    4 -367.44114161  -0.84841192   0.09736436
    5 -370.37495768  -0.77730266   0.07110925
    6 -372.27516944  -0.73477704   0.04252562
    7 -377.56671299  -0.70968963   0.02508741
    8 -377.45965425  -0.69303252   0.01665711
    9 -380.98706501  -0.68163828   0.01139424
   10 -381.59961464  -0.67314679   0.00849149
   11 -384.69420510  -0.66691142   0.00623537
   12 -380.39781661  -0.66133272   0.00557870
   13 -378.63964780  -0.65644728   0.00488545
   14 -376.79403323  -0.65209919   0.00434809
   15 -378.52751127  -0.64855083   0.00354836
   16 -378.02025440  -0.64544548   0.00310535
   17 -380.73571802  -0.64298607   0.00245941
   18 -379.89544644  -0.64076143   0.00222465
   19 -381.67535865  -0.63893260   0.00182883
   20 -384.23916511  -0.63751073   0.00142187
   21 -381.96424819  -0.63607102   0.00143971
   22 -383.39145756  -0.63486476   0.00120626
   23 -384.33638790  -0.63383902   0.00102574
   24 -386.39264358  -0.63304282   0.00079621
   25 -387.19802960  -0.63237083   0.00067199
   26 -385.38885709  -0.63164442   0.00072641
   27 -387.02203041  -0.63106619   0.00057822
   28 -387.32758811  -0.63055195   0.00051424
   29 -386.83943629  -0.63004856   0.00050339
   30 -388.03000978  -0.62964233   0.00040623
   31 -388.94438707  -0.62931245   0.00032988
   32 -389.18879837  -0.62901775   0.00029471
   33 -389.59285945  -0.62876148   0.00025627
   34 -388.74202800  -0.62848154   0.00027994
   35 -390.70733166  -0.62830641   0.00017514
