  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.700006     0.0000   1.0000
     2   -218.688000     7.5340   0.0000
     3   -218.686619     8.4003   0.0000
     4   -218.685661     9.0017   0.0000
     5   -218.684681     9.6166   0.0000
     6   -218.684235     9.8966   0.0000
     7   -218.683411     ******   0.0000
     8   -218.683337     ******   0.0000
     9   -218.683197     ******   0.0000
     10  -218.682908     ******   0.0000
     11  -218.682227     ******   0.0000
     12  -218.682221     ******   0.0000
     13  -218.681885     ******   0.0000
     14  -218.681538     ******   0.0000
     15  -218.681480     ******   0.0000
     16  -218.681212     ******   0.0000
     17  -218.680822     ******   0.0000
     18  -218.680504     ******   0.0000
     19  -218.679991     ******   0.0000
     20  -218.679745     ******   0.0000

Ensemble free energy [Eh]:     -218.7000058094
