   #   Energy       Run. Aver.   Diff / au.
    1 -574.55768021  -0.91561585  -0.91561585
    2 -546.41547486  -1.35100004  -0.43538420
    3 -543.07936277  -1.33427875   0.01672130
    4 -543.10510409  -1.21290198   0.12137677
    5 -542.02495836  -1.11880057   0.09410142
    6 -544.11741347  -1.06116794   0.05763263
    7 -545.32316281  -1.02548609   0.03568184
    8 -544.39103859  -1.00128288   0.02420321
    9 -543.01607950  -0.98349011   0.01779278
   10 -539.02560736  -0.96926101   0.01422910
   11 -543.44810818  -0.95858369   0.01067732
   12 -541.80584998  -0.94976381   0.00881988
   13 -540.01662699  -0.94222439   0.00753942
   14 -540.62982527  -0.93592329   0.00630110
   15 -541.50627487  -0.93063800   0.00528529
   16 -541.30272987  -0.92605659   0.00458141
   17 -538.82504451  -0.92182331   0.00423328
   18 -539.90500365  -0.91817535   0.00364796
   19 -538.99578131  -0.91486593   0.00330942
   20 -542.21880549  -0.91216119   0.00270474
   21 -542.12997579  -0.90973610   0.00242509
   22 -540.73643428  -0.90744324   0.00229286
   23 -539.67585608  -0.90528203   0.00216122
   24 -540.76123819  -0.90337847   0.00190356
   25 -538.88747347  -0.90151805   0.00186041
   26 -539.18952412  -0.89982093   0.00169713
   27 -539.65806815  -0.89828321   0.00153771
   28 -541.18226263  -0.89694778   0.00133544
   29 -540.02720476  -0.89564794   0.00129983
   30 -538.60222975  -0.89436026   0.00128769
   31 -539.44821108  -0.89319953   0.00116073
   32 -539.62605268  -0.89212417   0.00107536
   33 -541.15958710  -0.89119063   0.00093354
   34 -541.98997961  -0.89035509   0.00083554
   35 -541.04414215  -0.88952703   0.00082806
   36 -540.78787789  -0.88873384   0.00079319
   37 -541.89211139  -0.88803203   0.00070181
   38 -543.27025336  -0.88742735   0.00060468
   39 -543.76061468  -0.88687621   0.00055114
   40 -544.70801998  -0.88639172   0.00048450
   41 -545.00023817  -0.88594383   0.00044788
   42 -544.44530163  -0.88549710   0.00044674
   43 -544.23963879  -0.88506354   0.00043355
   44 -543.31526577  -0.88461651   0.00044703
   45 -543.02454105  -0.88417876   0.00043775
   46 -542.73780217  -0.88375031   0.00042845
   47 -542.64971368  -0.88333730   0.00041301
   48 -543.31348738  -0.88296385   0.00037344
   49 -543.89316962  -0.88262531   0.00033854
   50 -544.40221360  -0.88231724   0.00030808
   51 -544.00346017  -0.88200938   0.00030786
   52 -543.66376314  -0.88170296   0.00030642
   53 -544.00637494  -0.88141843   0.00028453
   54 -544.04008965  -0.88114583   0.00027259
   55 -542.97656903  -0.88085256   0.00029328
   56 -543.41395085  -0.88058183   0.00027073
   57 -543.24128354  -0.88031617   0.00026566
   58 -542.62895842  -0.88004294   0.00027324
   59 -542.29743184  -0.87976988   0.00027306
   60 -542.06426941  -0.87949974   0.00027014
   61 -542.69240428  -0.87925491   0.00024483
   62 -542.79720146  -0.87902108   0.00023383
   63 -543.23856872  -0.87880601   0.00021507
   64 -543.19165788  -0.87859679   0.00020922
   65 -543.44601180  -0.87840033   0.00019646
   66 -542.95803092  -0.87819824   0.00020209
   67 -543.40579272  -0.87801274   0.00018550
   68 -543.72040259  -0.87784032   0.00017242
   69 -542.95701690  -0.87765545   0.00018487
   70 -542.97712742  -0.87747615   0.00017930
   71 -543.21135481  -0.87730723   0.00016892
   72 -542.49580034  -0.87712731   0.00017992
   73 -542.32031580  -0.87694834   0.00017897
   74 -542.77261290  -0.87678396   0.00016438
   75 -543.10091397  -0.87663114   0.00015283
   76 -543.38616912  -0.87648846   0.00014267
   77 -543.73595142  -0.87635687   0.00013160
   78 -543.56920659  -0.87622538   0.00013149
   79 -543.13803511  -0.87608853   0.00013685
   80 -543.19956145  -0.87595626   0.00013227
