  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      730.04    401.21     39.53     45.83    584.97
  2      730.01    400.59     39.49     45.83    585.14
  3      729.74    403.24     39.70     45.83    584.01
  4      730.18    402.88     39.46     45.83    584.63
  5      729.39    404.93     39.59     45.83    583.20
  6      730.42    405.19     39.42     45.83    584.20
  7      730.50    403.88     39.59     45.83    584.62
  8      729.87    407.00     39.55     45.83    583.07
  9      730.04    401.86     39.56     45.83    584.77
  10      730.13    401.26     39.57     45.83    585.03
  11      729.89    406.93     39.53     45.83    583.11
  12      729.61    404.26     39.53     45.83    583.62
  13      730.56    403.02     39.38     45.83    584.99
  14      730.26    402.18     39.60     45.83    584.88
  15      729.64    409.01     39.70     45.83    582.19
  16      730.32    398.24     39.56     45.83    586.13
  17      730.09    404.89     39.52     45.83    583.93
  18      729.99    409.67     39.66     45.83    582.36
  19      729.43    410.66     39.73     45.83    581.48
  20      729.59    409.04     39.54     45.83    582.18
