  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.702068     0.0000   0.9979
     2   -152.696103     3.7432   0.0018
     3   -152.693530     5.3578   0.0001
     4   -152.692958     5.7166   0.0001
     5   -152.692797     5.8178   0.0001
     6   -152.691976     6.3333   0.0000
     7   -152.691729     6.4882   0.0000
     8   -152.690923     6.9939   0.0000
     9   -152.690545     7.2309   0.0000
     10  -152.689479     7.8999   0.0000
     11  -152.689444     7.9221   0.0000
     12  -152.689412     7.9421   0.0000
     13  -152.688881     8.2753   0.0000
     14  -152.688335     8.6178   0.0000
     15  -152.686640     9.6816   0.0000
     16  -152.685999     ******   0.0000
     17  -152.685314     ******   0.0000
     18  -152.684641     ******   0.0000
     19  -152.683800     ******   0.0000
     20  -152.683510     ******   0.0000

Ensemble free energy [Eh]:     -152.7020703485
