   #   Energy       Run. Aver.   Diff / au.
    1 -441.14275123  -0.70300565  -0.70300565
    2 -397.33404257  -1.01960166  -0.31659602
    3 -389.50601244  -0.99217221   0.02742946
    4 -385.15600265  -0.89071806   0.10145414
    5 -384.86713080  -0.81494857   0.07576949
    6 -387.62156452  -0.76944793   0.04550064
    7 -388.77197982  -0.74153350   0.02791444
    8 -388.13532361  -0.72266912   0.01886437
    9 -385.95294921  -0.70861597   0.01405315
   10 -386.16247117  -0.69788796   0.01072801
   11 -382.61176619  -0.68889838   0.00898958
   12 -383.64516048  -0.68168916   0.00720921
   13 -382.30658423  -0.67556192   0.00612724
   14 -381.02428874  -0.67024133   0.00532060
   15 -385.70365739  -0.66618105   0.00406027
   16 -385.88358473  -0.66272501   0.00345605
   17 -387.54303660  -0.65986666   0.00285835
   18 -391.78055700  -0.65773427   0.00213239
   19 -392.00558701  -0.65588342   0.00185084
   20 -392.42561350  -0.65426520   0.00161822
   21 -391.36297129  -0.65273154   0.00153366
   22 -391.02975124  -0.65131701   0.00141453
   23 -390.43817161  -0.64998967   0.00132734
   24 -392.37975484  -0.64890550   0.00108417
   25 -388.87032508  -0.64769408   0.00121142
   26 -391.23222904  -0.64671573   0.00097836
   27 -389.31208691  -0.64570514   0.00101059
   28 -387.83215243  -0.64468136   0.00102378
   29 -389.08170791  -0.64379639   0.00088497
   30 -387.84129002  -0.64290916   0.00088723
   31 -392.03543209  -0.64229470   0.00061446
   32 -392.99720375  -0.64177506   0.00051963
   33 -392.87820861  -0.64128405   0.00049101
   34 -392.96125163  -0.64082665   0.00045740
   35 -392.18947680  -0.64036121   0.00046544
   36 -392.19335217  -0.63992158   0.00043963
   37 -391.97018524  -0.63949679   0.00042478
   38 -391.28526239  -0.63906603   0.00043076
   39 -391.95781554  -0.63868469   0.00038134
   40 -391.60627493  -0.63830965   0.00037504
   41 -392.03479795  -0.63796971   0.00033994
   42 -391.79647941  -0.63763775   0.00033196
   43 -393.53457278  -0.63738583   0.00025192
   44 -394.05720936  -0.63716611   0.00021972
   45 -396.85540443  -0.63705596   0.00011015
   46 -397.04730394  -0.63695964   0.00009633
   47 -396.31867973  -0.63684300   0.00011664
   48 -398.23698978  -0.63679448   0.00004851
   49 -398.85795424  -0.63676953   0.00002495
   50 -398.03686721  -0.63671989   0.00004965
   51 -397.41126669  -0.63665215   0.00006773
   52 -397.36119678  -0.63658514   0.00006701
   53 -398.08978929  -0.63654258   0.00004256
   54 -398.59192002  -0.63651687   0.00002571
   55 -398.39285852  -0.63648663   0.00003024
   56 -398.20048070  -0.63645191   0.00003472
   57 -397.79151922  -0.63640690   0.00004501
   58 -397.34018607  -0.63635086   0.00005604
   59 -393.11476708  -0.63618241   0.00016845
   60 -395.03202223  -0.63606862   0.00011379
   61 -394.94179093  -0.63595710   0.00011152
   62 -394.26259338  -0.63583176   0.00012534
