  cluster  E_norm [Eh]  De [kcal]    p
     1   -422.417060     0.0000   1.0000
     2   -422.405649     7.1602   0.0000
     3   -422.405499     7.2545   0.0000
     4   -422.405125     7.4890   0.0000
     5   -422.403993     8.1996   0.0000
     6   -422.402680     9.0234   0.0000
     7   -422.402553     9.1032   0.0000
     8   -422.400970     ******   0.0000
     9   -422.400532     ******   0.0000
     10  -422.400438     ******   0.0000
     11  -422.399722     ******   0.0000
     12  -422.399672     ******   0.0000
     13  -422.399256     ******   0.0000
     14  -422.394522     ******   0.0000
     15  -422.394446     ******   0.0000
     16  -422.392998     ******   0.0000
     17  -422.392885     ******   0.0000
     18  -422.392372     ******   0.0000
     19  -422.391811     ******   0.0000
     20  -422.391340     ******   0.0000

Ensemble free energy [Eh]:     -422.4170597701
