  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      999.63    561.09     40.79     46.79    806.22
  2      998.88    568.84     40.87     46.79    803.14
  3      998.39    571.67     40.86     46.79    801.81
  4      999.05    565.26     40.87     46.79    804.38
  5      999.01    567.78     40.92     46.79    803.58
  6      998.79    567.16     40.90     46.79    803.55
  7      998.82    567.46     40.95     46.79    803.48
  8      998.36    571.87     40.91     46.79    801.70
  9      999.11    575.23     40.90     46.79    801.46
  10      999.25    571.97     40.90     46.79    802.58
  11      999.40    558.94     40.89     46.79    806.61
  12      998.74    568.54     40.86     46.79    803.10
  13      998.79    572.04     40.81     46.79    802.12
  14      998.97    563.57     40.87     46.79    804.81
  15      998.95    572.34     40.96     46.79    802.15
  16      998.83    562.02     40.82     46.79    805.14
  17      999.08    565.46     40.92     46.79    804.34
  18      999.22    565.35     40.87     46.79    804.52
  19      998.87    575.07     40.85     46.79    801.28
  20      999.24    559.59     40.87     46.79    806.26
