   #   Energy       Run. Aver.   Diff / au.
    1 -574.59812618  -0.91568030  -0.91568030
    2 -546.43586428  -1.35108075  -0.43540044
    3 -543.04329775  -1.33431881   0.01676194
    4 -543.89453749  -1.21323638   0.12108243
    5 -546.03855038  -1.12040616   0.09283022
    6 -546.88423303  -1.06345267   0.05695349
    7 -546.03825434  -1.02770425   0.03574842
    8 -545.06645787  -1.00334999   0.02435426
    9 -543.38048122  -0.98537528   0.01797471
   10 -542.62816626  -0.97151357   0.01386171
   11 -542.44570897  -0.96051965   0.01099392
   12 -542.08832285  -0.95154958   0.00897008
   13 -542.48017415  -0.94416322   0.00738635
   14 -543.17074338  -0.93802380   0.00613943
   15 -542.04645584  -0.93266664   0.00535715
   16 -539.70126940  -0.92779444   0.00487220
   17 -539.89663701  -0.92354229   0.00425216
   18 -541.46951007  -0.91993629   0.00360600
   19 -540.16696691  -0.91663463   0.00330166
   20 -537.73680353  -0.91348472   0.00314991
   21 -537.93507296  -0.91065707   0.00282765
   22 -539.54200508  -0.90821753   0.00243954
   23 -540.13741917  -0.90604825   0.00216928
   24 -539.31992371  -0.90401673   0.00203153
   25 -539.30428462  -0.90215224   0.00186449
   26 -537.89943705  -0.90035149   0.00180075
   27 -537.90700263  -0.89868693   0.00166455
   28 -540.10383348  -0.89727117   0.00141576
   29 -540.25206900  -0.89596977   0.00130140
   30 -540.83561408  -0.89478994   0.00117983
   31 -541.04462564  -0.89370090   0.00108904
   32 -541.60911171  -0.89271087   0.00099003
   33 -542.13194240  -0.89180909   0.00090178
   34 -541.43871004  -0.89093046   0.00087863
   35 -542.15105819  -0.89013513   0.00079533
   36 -542.97880649  -0.88942294   0.00071219
   37 -542.72283395  -0.88874047   0.00068247
   38 -542.56065538  -0.88808791   0.00065257
   39 -542.13209918  -0.88745206   0.00063585
   40 -541.71136924  -0.88683166   0.00062040
   41 -541.33486749  -0.88622726   0.00060439
   42 -541.16770202  -0.88564569   0.00058157
   43 -540.51061040  -0.88506734   0.00057835
   44 -540.54097680  -0.88451646   0.00055088
   45 -540.43894354  -0.88398706   0.00052940
   46 -540.39298063  -0.88347955   0.00050751
   47 -540.00205178  -0.88298084   0.00049870
   48 -539.97625455  -0.88250224   0.00047860
   49 -540.48038719  -0.88205999   0.00044226
   50 -540.39967647  -0.88163357   0.00042641
   51 -539.90041945  -0.88120859   0.00042498
   52 -539.49021087  -0.88078741   0.00042118
   53 -539.68544612  -0.88038807   0.00039934
   54 -538.87501727  -0.87998001   0.00040806
   55 -539.52745267  -0.87960553   0.00037448
   56 -539.46470298  -0.87924323   0.00036229
   57 -539.81417029  -0.87890364   0.00033960
   58 -538.88468030  -0.87855060   0.00035303
   59 -539.21688851  -0.87821828   0.00033232
   60 -539.65302623  -0.87790897   0.00030931
   61 -539.63931145  -0.87760982   0.00029915
   62 -540.04179830  -0.87733082   0.00027899
   63 -539.84849916  -0.87705611   0.00027471
   64 -540.57055529  -0.87680804   0.00024808
   65 -541.11779626  -0.87658142   0.00022662
   66 -540.76956100  -0.87635359   0.00022783
   67 -540.26531008  -0.87612054   0.00023304
   68 -539.88658144  -0.87588540   0.00023514
   69 -539.94304777  -0.87565835   0.00022705
   70 -539.98146846  -0.87543877   0.00021957
   71 -539.70724077  -0.87521933   0.00021944
   72 -539.85137464  -0.87500918   0.00021015
   73 -539.88445298  -0.87480564   0.00020355
   74 -539.97492671  -0.87460963   0.00019601
   75 -540.28163997  -0.87442547   0.00018416
   76 -540.14210684  -0.87424338   0.00018209
   77 -539.94875302  -0.87406205   0.00018133
   78 -540.13152655  -0.87388912   0.00017294
   79 -540.20623492  -0.87372217   0.00016695
   80 -541.20292217  -0.87357933   0.00014284
   81 -541.45612017  -0.87344529   0.00013404
   82 -541.43340194  -0.87331419   0.00013110
   83 -541.60954888  -0.87318966   0.00012453
   84 -541.66380145  -0.87306921   0.00012045
   85 -541.84451731  -0.87295503   0.00011418
   86 -541.97019809  -0.87284590   0.00010913
   87 -541.82946487  -0.87273676   0.00010914
   88 -541.57821727  -0.87262556   0.00011121
   89 -541.75742025  -0.87252004   0.00010552
   90 -540.81634636  -0.87240026   0.00011978
   91 -540.73223610  -0.87228148   0.00011877
   92 -541.57804101  -0.87217995   0.00010153
   93 -541.57420145  -0.87208073   0.00009923
   94 -541.60298015  -0.87198412   0.00009660
   95 -541.74079431  -0.87189189   0.00009223
   96 -542.06012408  -0.87180693   0.00008496
   97 -542.05841033  -0.87172376   0.00008316
   98 -542.59517296  -0.87165104   0.00007272
   99 -542.46956267  -0.87157788   0.00007317
  100 -542.50959297  -0.87150681   0.00007107
  101 -542.64004806  -0.87143922   0.00006758
  102 -543.58186964  -0.87138771   0.00005151
  103 -543.51029030  -0.87133625   0.00005146
  104 -542.95853678  -0.87127732   0.00005893
  105 -542.45280075  -0.87121177   0.00006555
