   #   Energy       Run. Aver.   Diff / au.
    1 -439.94234545  -0.70109268  -0.70109268
    2 -396.97056038  -1.01739907  -0.31630639
    3 *************  -5.88113144  -4.86373237
    4 -386.33679368  -5.78069837   0.10043307
    5 -386.37542362  -4.72761776   1.05308062
    6 -387.01802260  -3.86696010   0.86065766
    7 -389.74083869  -3.28031349   0.58664661
    8 -387.52615644  -2.87413875   0.40617474
    9 -387.24781626  -2.57822821   0.29591054
   10 -386.13328861  -2.35234858   0.22587963
   11 -384.86770105  -2.17372108   0.17862750
   12 -385.70790511  -2.02891408   0.14480700
   13 -385.06537781  -1.90890789   0.12000618
   14 -384.15543403  -1.80771336   0.10119454
   15 -383.25443332  -1.72116982   0.08654354
   16 -385.05231994  -1.64653897   0.07463084
   17 -388.10804540  -1.58167542   0.06486355
   18 -388.54995483  -1.52460069   0.05707474
   19 -390.38501467  -1.47409767   0.05050302
   20 -389.45929300  -1.42889977   0.04519789
   21 -390.74978686  -1.38835700   0.04054278
   22 -395.64038454  -1.35206578   0.03629122
   23 -394.55629500  -1.31904006   0.03302572
   24 -394.36409005  -1.28888978   0.03015028
   25 -393.61196815  -1.26121860   0.02767118
   26 -393.31265667  -1.23575298   0.02546562
   27 -393.58741447  -1.21227160   0.02348138
   28 -395.05029661  -1.19062159   0.02165001
   29 -394.95306007  -1.17052249   0.02009910
   30 -394.92742443  -1.15181366   0.01870882
   31 -394.88829427  -1.13435469   0.01745897
   32 -394.98681447  -1.11803088   0.01632382
   33 -395.10340556  -1.10273641   0.01529447
   34 -393.63920354  -1.08830326   0.01443315
   35 -393.77670569  -1.07472574   0.01357752
   36 -392.17813044  -1.06185553   0.01287021
   37 -395.47650898  -1.04984218   0.01201335
   38 -394.41094275  -1.03843897   0.01140320
   39 -394.49160006  -1.02763949   0.01079948
   40 -394.84013062  -1.01740896   0.01023053
