  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.305973     0.0000   0.8481
     2   -142.303780     1.3762   0.0831
     3   -142.302530     2.1605   0.0221
     4   -142.302052     2.4601   0.0133
     5   -142.301838     2.5944   0.0106
     6   -142.301803     2.6165   0.0102
     7   -142.301599     2.7443   0.0083
     8   -142.299823     3.8591   0.0013
     9   -142.299366     4.1457   0.0008
     10  -142.299219     4.2383   0.0007
     11  -142.298469     4.7088   0.0003
     12  -142.298079     4.9535   0.0002
     13  -142.297983     5.0137   0.0002
     14  -142.297881     5.0778   0.0002
     15  -142.297859     5.0916   0.0002
     16  -142.297774     5.1446   0.0001
     17  -142.297737     5.1677   0.0001
     18  -142.297433     5.3588   0.0001
     19  -142.297354     5.4084   0.0001
     20  -142.297204     5.5022   0.0001

Ensemble free energy [Eh]:     -142.3061283034
