  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.173358     0.0000   0.3139
     2   -178.173207     0.0951   0.2673
     3   -178.172298     0.6651   0.1021
     4   -178.172228     0.7091   0.0948
     5   -178.172134     0.7685   0.0858
     6   -178.171975     0.8677   0.0726
     7   -178.171657     1.0676   0.0518
     8   -178.168894     2.8010   0.0028
     9   -178.168711     2.9160   0.0023
     10  -178.168686     2.9319   0.0022
     11  -178.168474     3.0648   0.0018
     12  -178.168236     3.2145   0.0014
     13  -178.167926     3.4086   0.0010
     14  -178.166487     4.3119   0.0002
     15  -178.164784     5.3805   0.0000
     16  -178.163619     6.1114   0.0000
     17  -178.159473     8.7129   0.0000
     18  -178.156512     ******   0.0000
     19  -178.156256     ******   0.0000
     20  -178.154904     ******   0.0000

Ensemble free energy [Eh]:     -178.1744522630
