  cluster  E_norm [Eh]  De [kcal]    p
     1   -243.925215     0.0000   0.4982
     2   -243.924734     0.3021   0.2992
     3   -243.923121     1.3141   0.0542
     4   -243.922853     1.4823   0.0408
     5   -243.922716     1.5680   0.0353
     6   -243.922191     1.8979   0.0202
     7   -243.922177     1.9065   0.0199
     8   -243.921734     2.1847   0.0125
     9   -243.921643     2.2419   0.0113
     10  -243.920547     2.9293   0.0035
     11  -243.919764     3.4210   0.0015
     12  -243.919444     3.6215   0.0011
     13  -243.919249     3.7438   0.0009
     14  -243.918524     4.1991   0.0004
     15  -243.917821     4.6403   0.0002
     16  -243.917738     4.6922   0.0002
     17  -243.917349     4.9360   0.0001
     18  -243.916902     5.2164   0.0001
     19  -243.916696     5.3457   0.0001
     20  -243.916450     5.5002   0.0000

Ensemble free energy [Eh]:     -243.9258731157
