   #           Energy [Eh]      SASA
No   1     -152.6717378894     2294.7
No   2     -152.6661962379     2362.1
No   3     -152.6654048728     2425.3
No   4     -152.6697909522     2443.1
No   5     -152.6570157920     2433.5
No   6     -152.6617870890     2373.9
No   7     -152.6645443337     2378.9
No   8     -152.6612575672     2431.6
No   9     -152.6658720352     2331.1
No  10     -152.6615342867     2298.5
No  11     -152.6656288627     2473.0
No  12     -152.6637107974     2239.0
No  13     -152.6593035178     2395.8
No  14     -152.6469982143     2527.9
No  15     -152.6625262012     2363.5
No  16     -152.6521709293     2244.5
No  17     -152.6626838598     2272.8
No  18     -152.6601955989     2485.9
No  19     -152.6590933458     2500.0
No  20     -152.6627778552     2350.2
