   #   Energy       Run. Aver.   Diff / au.
    1   -5.40021207  -0.00860578  -0.00860578
    2  -10.30299601  -0.01681522  -0.00820943
    3  -16.22039145  -0.02256290  -0.00574768
    4  -19.37311302  -0.02607735  -0.00351445
    5  -18.26566886  -0.02738641  -0.00130906
    6  -16.44490689  -0.02740796  -0.00002155
    7  -20.17854138  -0.02808940  -0.00068145
    8  -19.69398266  -0.02858645  -0.00049705
    9  -23.60397926  -0.02964489  -0.00105844
   10  -26.72524625  -0.03104518  -0.00140029
   11  -26.23201933  -0.03215050  -0.00110532
   12  -29.18486505  -0.03343916  -0.00128865
   13  -28.45570187  -0.03445427  -0.00101512
   14  -30.53546195  -0.03554157  -0.00108730
   15  -30.79932042  -0.03651674  -0.00097517
   16  -31.96287483  -0.03747890  -0.00096216
   17  -33.95266947  -0.03851362  -0.00103472
   18  -36.89427553  -0.03969784  -0.00118421
   19  -38.19547655  -0.04087440  -0.00117657
   20  -38.50741691  -0.04195778  -0.00108338
   21  -40.98568392  -0.04312161  -0.00116383
   22  -41.66976667  -0.04423285  -0.00111124
   23  -43.14780696  -0.04534758  -0.00111473
   24  -42.00352273  -0.04629358  -0.00094600
   25  -42.23749836  -0.04717207  -0.00087849
   26  -41.90612654  -0.04796007  -0.00078800
   27  -42.22513550  -0.04870518  -0.00074511
   28  -38.70892515  -0.04919541  -0.00049023
   29  -38.15866159  -0.04961281  -0.00041740
   30  -38.62445248  -0.05002470  -0.00041189
   31  -38.05630956  -0.05038062  -0.00035593
   32  -36.83617744  -0.05065180  -0.00027117
   33  -35.62447974  -0.05084545  -0.00019365
   34  -38.20866066  -0.05114655  -0.00030111
   35  -36.50359124  -0.05135589  -0.00020933
   36  -37.65994708  -0.05160223  -0.00024634
   37  -40.97778770  -0.05197916  -0.00037693
   38  -41.27613708  -0.05235220  -0.00037304
   39  -41.81167916  -0.05272789  -0.00037569
   40  -42.88667394  -0.05312769  -0.00039980
