  cluster  E_norm [Eh]  De [kcal]    p
     1   -763.870953     0.0000   1.0000
     2   -763.857657     8.3430   0.0000
     3   -763.857034     8.7343   0.0000
     4   -763.852518     ******   0.0000
     5   -763.852275     ******   0.0000
     6   -763.851012     ******   0.0000
     7   -763.847235     ******   0.0000
     8   -763.846981     ******   0.0000
     9   -763.846822     ******   0.0000
     10  -763.845506     ******   0.0000
     11  -763.843244     ******   0.0000
     12  -763.841679     ******   0.0000
     13  -763.840763     ******   0.0000
     14  -763.839858     ******   0.0000
     15  -763.838347     ******   0.0000
     16  -763.838150     ******   0.0000
     17  -763.837936     ******   0.0000
     18  -763.834435     ******   0.0000
     19  -763.829753     ******   0.0000
     20  -763.829095     ******   0.0000

Ensemble free energy [Eh]:     -763.8709528297
