   #   Energy       Run. Aver.   Diff / au.
    1 -574.56105181  -0.91562122  -0.91562122
    2 -546.42920219  -1.35101636  -0.43539513
    3 -543.04221168  -1.33427353   0.01674282
    4 -543.03660017  -1.21286540   0.12140814
    5 -541.81057660  -1.11869670   0.09416870
    6 -544.45714453  -1.06116040   0.05753630
    7 -545.24577276  -1.02547578   0.03568462
    8 -541.78068004  -1.00075352   0.02472225
    9 -541.04202351  -0.98261235   0.01814117
   10 -538.91777630  -0.96841901   0.01419335
   11 -541.71129657  -0.95756987   0.01084914
   12 -539.78791521  -0.94855217   0.00901769
   13 -540.20740717  -0.94111412   0.00743805
   14 -539.02713870  -0.93471714   0.00639699
   15 -540.92575379  -0.92944419   0.00527294
   16 -541.62257448  -0.92497002   0.00447417
   17 -540.75396535  -0.92098779   0.00398223
   18 -539.19967464  -0.91733775   0.00365004
   19 -539.04387780  -0.91407634   0.00326141
   20 -539.79261208  -0.91122016   0.00285618
   21 -539.12699946  -0.90860478   0.00261537
   22 -539.05387762  -0.90623282   0.00237196
   23 -539.08627052  -0.90407994   0.00215288
   24 -538.02279297  -0.90204498   0.00203496
   25 -540.63500158  -0.90034405   0.00170093
   26 -541.15145953  -0.89881846   0.00152559
   27 -541.51331445  -0.89743373   0.00138473
   28 -541.46543199  -0.89615021   0.00128352
   29 -542.47460500  -0.89501416   0.00113605
   30 -541.96252032  -0.89393156   0.00108260
   31 -541.88028347  -0.89291630   0.00101526
   32 -541.83688170  -0.89196444   0.00095186
   33 -541.89060883  -0.89107478   0.00088966
   34 -542.16676915  -0.89025222   0.00082255
   35 -542.19209631  -0.88947975   0.00077248
   36 -544.24481682  -0.88884244   0.00063731
   37 -543.70387731  -0.88821994   0.00062250
   38 -543.76303643  -0.88763307   0.00058687
   39 -543.07385931  -0.88704905   0.00058402
   40 -543.63316349  -0.88651659   0.00053246
   41 -543.78538209  -0.88601727   0.00049932
   42 -543.82105428  -0.88554387   0.00047340
   43 -543.09444732  -0.88506617   0.00047770
   44 -543.16571710  -0.88461266   0.00045351
   45 -543.20962822  -0.88418140   0.00043126
   46 -542.69913732  -0.88375170   0.00042971
   47 -541.82985969  -0.88331083   0.00044086
   48 -541.38805055  -0.88287343   0.00043740
   49 -541.10352214  -0.88244471   0.00042873
   50 -541.86663406  -0.88205763   0.00038708
   51 -542.15201791  -0.88169546   0.00036217
   52 -541.61137579  -0.88133113   0.00036433
   53 -541.63527290  -0.88098123   0.00034990
   54 -541.67772203  -0.88064581   0.00033542
   55 -541.61172867  -0.88032093   0.00032487
   56 -541.85964464  -0.88001490   0.00030603
   57 -542.15765915  -0.87972828   0.00028663
   58 -542.38000906  -0.87945797   0.00027030
   59 -542.16977404  -0.87919144   0.00026654
   60 -542.38349342  -0.87893952   0.00025192
   61 -541.81690735  -0.87868130   0.00025822
   62 -541.74068880  -0.87842935   0.00025195
   63 -542.32927940  -0.87820039   0.00022896
   64 -542.31829551  -0.87797867   0.00022172
   65 -541.86086619  -0.87775266   0.00022600
   66 -541.80827538  -0.87753217   0.00022049
   67 -541.03975667  -0.87730007   0.00023210
   68 -541.23561628  -0.87707921   0.00022086
   69 -541.95816878  -0.87688160   0.00019761
   70 -541.43261818  -0.87667801   0.00020359
   71 -541.07665397  -0.87647208   0.00020593
   72 -541.25279734  -0.87627573   0.00019635
   73 -540.61786915  -0.87607104   0.00020470
   74 -540.36474561  -0.87586631   0.00020473
   75 -539.91377813  -0.87565746   0.00020885
   76 -541.61653269  -0.87548976   0.00016770
   77 -541.55952097  -0.87532576   0.00016399
   78 -541.22679146  -0.87515922   0.00016654
   79 -541.43982636  -0.87500117   0.00015806
   80 -540.71284537  -0.87483268   0.00016848
