  cluster  E_norm [Eh]  De [kcal]    p
     1   -473.114733     0.0000   0.8659
     2   -473.112938     1.1264   0.1294
     3   -473.109121     3.5217   0.0023
     4   -473.108958     3.6238   0.0019
     5   -473.107163     4.7502   0.0003
     6   -473.106948     4.8851   0.0002
     7   -473.104610     6.3522   0.0000
     8   -473.102548     7.6463   0.0000
     9   -473.102443     7.7121   0.0000
     10  -473.100763     8.7661   0.0000
     11  -473.099967     9.2655   0.0000
     12  -473.098970     9.8911   0.0000
     13  -473.098441     ******   0.0000
     14  -473.097752     ******   0.0000
     15  -473.097463     ******   0.0000
     16  -473.097005     ******   0.0000
     17  -473.096950     ******   0.0000
     18  -473.096520     ******   0.0000
     19  -473.096423     ******   0.0000
     20  -473.096396     ******   0.0000

Ensemble free energy [Eh]:     -473.1148687075
