  cluster  E_norm [Eh]  De [kcal]    p
     1   -422.410706     0.0000   0.7945
     2   -422.408714     1.2500   0.0963
     3   -422.408644     1.2939   0.0895
     4   -422.406590     2.5825   0.0102
     5   -422.405823     3.0642   0.0045
     6   -422.405390     3.3355   0.0029
     7   -422.404283     4.0300   0.0009
     8   -422.404262     4.0436   0.0009
     9   -422.403021     4.8220   0.0002
     10  -422.401851     5.5566   0.0001
     11  -422.401846     5.5595   0.0001
     12  -422.401374     5.8556   0.0000
     13  -422.401273     5.9190   0.0000
     14  -422.399760     6.8687   0.0000
     15  -422.399021     7.3320   0.0000
     16  -422.398704     7.5309   0.0000
     17  -422.395225     9.7143   0.0000
     18  -422.395199     9.7306   0.0000
     19  -422.394451     ******   0.0000
     20  -422.394385     ******   0.0000

Ensemble free energy [Eh]:     -422.4109228776
