  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.007906     0.0000   0.8021
     2   -193.006559     0.8452   0.1926
     3   -193.002786     3.2133   0.0035
     4   -193.001262     4.1697   0.0007
     5   -193.001105     4.2678   0.0006
     6   -193.000131     4.8790   0.0002
     7   -192.999463     5.2985   0.0001
     8   -192.998856     5.6795   0.0001
     9   -192.998779     5.7274   0.0001
     10  -192.998310     6.0220   0.0000
     11  -192.997853     6.3089   0.0000
     12  -192.997696     6.4071   0.0000
     13  -192.997199     6.7193   0.0000
     14  -192.996677     7.0467   0.0000
     15  -192.996622     7.0811   0.0000
     16  -192.996556     7.1223   0.0000
     17  -192.996488     7.1655   0.0000
     18  -192.996276     7.2980   0.0000
     19  -192.995711     7.6525   0.0000
     20  -192.995628     7.7047   0.0000
     21  -192.995456     7.8126   0.0000
     22  -192.995452     7.8154   0.0000
     23  -192.995432     7.8281   0.0000
     24  -192.995354     7.8769   0.0000
     25  -192.995265     7.9324   0.0000
     26  -192.994955     8.1272   0.0000
     27  -192.994773     8.2414   0.0000
     28  -192.994376     8.4903   0.0000
     29  -192.994371     8.4934   0.0000
     30  -192.993676     8.9296   0.0000
     31  -192.993420     9.0903   0.0000
     32  -192.993413     9.0948   0.0000
     33  -192.993403     9.1012   0.0000
     34  -192.993132     9.2712   0.0000
     35  -192.992727     9.5250   0.0000
     36  -192.992613     9.5970   0.0000
     37  -192.992503     9.6661   0.0000
     38  -192.992381     9.7422   0.0000
     39  -192.992225     9.8402   0.0000
     40  -192.992222     9.8421   0.0000
     41  -192.992126     9.9022   0.0000
     42  -192.991964     ******   0.0000
     43  -192.991754     ******   0.0000
     44  -192.991743     ******   0.0000
     45  -192.991728     ******   0.0000
     46  -192.991621     ******   0.0000
     47  -192.991424     ******   0.0000
     48  -192.991408     ******   0.0000
     49  -192.991351     ******   0.0000
     50  -192.991240     ******   0.0000
     51  -192.991237     ******   0.0000
     52  -192.991223     ******   0.0000
     53  -192.991085     ******   0.0000
     54  -192.990829     ******   0.0000
     55  -192.990773     ******   0.0000
     56  -192.990766     ******   0.0000
     57  -192.990743     ******   0.0000
     58  -192.990730     ******   0.0000
     59  -192.990423     ******   0.0000
     60  -192.990163     ******   0.0000
     61  -192.990067     ******   0.0000
     62  -192.989902     ******   0.0000
     63  -192.989892     ******   0.0000
     64  -192.989860     ******   0.0000
     65  -192.989844     ******   0.0000
     66  -192.989844     ******   0.0000
     67  -192.989569     ******   0.0000
     68  -192.989490     ******   0.0000
     69  -192.989329     ******   0.0000
     70  -192.989257     ******   0.0000
     71  -192.989213     ******   0.0000
     72  -192.989171     ******   0.0000
     73  -192.988995     ******   0.0000
     74  -192.988966     ******   0.0000
     75  -192.988930     ******   0.0000
     76  -192.988913     ******   0.0000
     77  -192.988830     ******   0.0000
     78  -192.988603     ******   0.0000
     79  -192.988540     ******   0.0000
     80  -192.988534     ******   0.0000
     81  -192.988192     ******   0.0000
     82  -192.987798     ******   0.0000
     83  -192.987736     ******   0.0000
     84  -192.987553     ******   0.0000
     85  -192.987542     ******   0.0000
     86  -192.987500     ******   0.0000
     87  -192.987183     ******   0.0000
     88  -192.987153     ******   0.0000
     89  -192.987087     ******   0.0000
     90  -192.987047     ******   0.0000
     91  -192.987029     ******   0.0000
     92  -192.986849     ******   0.0000
     93  -192.986513     ******   0.0000
     94  -192.986483     ******   0.0000
     95  -192.986464     ******   0.0000
     96  -192.986315     ******   0.0000
     97  -192.986275     ******   0.0000
     98  -192.986218     ******   0.0000
     99  -192.986162     ******   0.0000
     100  -192.986147     ******   0.0000
     101  -192.986092     ******   0.0000
     102  -192.985823     ******   0.0000
     103  -192.985808     ******   0.0000
     104  -192.985678     ******   0.0000
     105  -192.985596     ******   0.0000
     106  -192.985590     ******   0.0000
     107  -192.985482     ******   0.0000
     108  -192.985294     ******   0.0000
     109  -192.985260     ******   0.0000
     110  -192.985080     ******   0.0000
     111  -192.984939     ******   0.0000
     112  -192.984929     ******   0.0000
     113  -192.984927     ******   0.0000
     114  -192.984915     ******   0.0000
     115  -192.984641     ******   0.0000
     116  -192.984411     ******   0.0000
     117  -192.984285     ******   0.0000
     118  -192.984275     ******   0.0000
     119  -192.984195     ******   0.0000
     120  -192.984115     ******   0.0000
     121  -192.984105     ******   0.0000
     122  -192.983942     ******   0.0000
     123  -192.983560     ******   0.0000
     124  -192.983313     ******   0.0000
     125  -192.983280     ******   0.0000
     126  -192.983248     ******   0.0000
     127  -192.983164     ******   0.0000
     128  -192.982919     ******   0.0000
     129  -192.982444     ******   0.0000
     130  -192.982395     ******   0.0000
     131  -192.982340     ******   0.0000
     132  -192.982062     ******   0.0000
     133  -192.981997     ******   0.0000
     134  -192.981475     ******   0.0000
     135  -192.981450     ******   0.0000
     136  -192.981139     ******   0.0000
     137  -192.980942     ******   0.0000
     138  -192.980895     ******   0.0000
     139  -192.980790     ******   0.0000
     140  -192.979984     ******   0.0000
     141  -192.979972     ******   0.0000
     142  -192.979710     ******   0.0000
     143  -192.979529     ******   0.0000
     144  -192.978360     ******   0.0000
     145  -192.978298     ******   0.0000
     146  -192.978163     ******   0.0000
     147  -192.977953     ******   0.0000
     148  -192.977723     ******   0.0000
     149  -192.977512     ******   0.0000
     150  -192.975681     ******   0.0000
     151  -192.975256     ******   0.0000
     152  -192.974625     ******   0.0000
     153  -192.973201     ******   0.0000
