  cluster  E_norm [Eh]  De [kcal]    p
     1   -636.519046     0.0000   0.9998
     2   -636.511153     4.9526   0.0002
     3   -636.505324     8.6102   0.0000
     4   -636.497318     ******   0.0000
     5   -636.496654     ******   0.0000
     6   -636.496316     ******   0.0000
     7   -636.495610     ******   0.0000
     8   -636.495189     ******   0.0000
     9   -636.494410     ******   0.0000
     10  -636.492831     ******   0.0000
     11  -636.490530     ******   0.0000
     12  -636.490158     ******   0.0000
     13  -636.489539     ******   0.0000
     14  -636.488512     ******   0.0000
     15  -636.486255     ******   0.0000
     16  -636.485077     ******   0.0000
     17  -636.483689     ******   0.0000
     18  -636.483300     ******   0.0000
     19  -636.479570     ******   0.0000
     20  -636.474650     ******   0.0000

Ensemble free energy [Eh]:     -636.5190458266
