   #           Energy [Eh]      SASA
No   1     -356.3973328058     4201.5
No   2     -356.3977218152     4217.2
No   3     -356.3904199913     4245.8
No   4     -356.3976652394     4182.2
No   5     -356.3988602617     4190.6
No   6     -356.3974503172     4090.5
No   7     -356.3876117325     4205.6
No   8     -356.3835450493     4208.4
No   9     -356.3947780061     4294.5
No  10     -356.3883302041     3997.3
No  11     -356.3954248575     3920.6
No  12     -356.3953949249     4227.2
No  13     -356.3854472747     4094.4
No  14     -356.3894870315     4083.5
No  15     -356.3892722342     4302.7
No  16     -356.3979372985     4105.5
No  17     -356.3914656690     4138.2
No  18     -356.3878844798     4274.7
No  19     -356.3902713485     4447.9
No  20     -356.3834715512     4019.5
