   #   Energy       Run. Aver.   Diff / au.
    1 -423.75588152  -0.67529791  -0.67529791
    2 -382.82282762  -0.98033138  -0.30503347
    3 -369.97545074  -0.95176319   0.02856819
    4 -367.78786425  -0.85320715   0.09855604
    5 -370.89604904  -0.78106659   0.07214056
    6 -372.14272517  -0.73770659   0.04336001
    7 -378.75222911  -0.71235137   0.02535522
    8 -376.90436330  -0.69521745   0.01713391
    9 -376.47070383  -0.68272777   0.01248969
   10 -374.75482349  -0.67292700   0.00980077
   11 -378.82299905  -0.66574200   0.00718500
   12 -379.92818783  -0.66011925   0.00562275
   13 -379.77325764  -0.65546273   0.00465653
   14 -382.64590418  -0.65186742   0.00359530
   15 -384.33130141  -0.64900130   0.00286613
   16 -384.39359467  -0.64654522   0.00245608
   17 -382.50046595  -0.64422474   0.00232047
   18 -382.36637191  -0.64215776   0.00206698
   19 -381.33875675  -0.64023551   0.00192225
   20 -384.07996097  -0.63873113   0.00150437
   21 -386.23206868  -0.63755325   0.00117789
   22 -387.13063209  -0.63656237   0.00099088
   23 -389.31343527  -0.63581703   0.00074534
   24 -389.37057085  -0.63514782   0.00066921
   25 -388.59447160  -0.63448573   0.00066210
   26 -387.80178029  -0.63382625   0.00065948
   27 -387.05361651  -0.63317156   0.00065469
   28 -387.65529677  -0.63259805   0.00057351
   29 -387.23282436  -0.63204368   0.00055437
   30 -387.59945529  -0.63154638   0.00049730
   31 -392.28655084  -0.63132395   0.00022243
   32 -393.31224286  -0.63117509   0.00014886
   33 -392.92353021  -0.63101871   0.00015638
   34 -392.91379799  -0.63087085   0.00014786
   35 -390.78950519  -0.63063496   0.00023589
   36 -389.99699863  -0.63037465   0.00026031
   37 -390.94803681  -0.63016872   0.00020594
   38 -391.59435927  -0.63000215   0.00016656
   39 -391.33964781  -0.62983473   0.00016742
   40 -390.70705890  -0.62965046   0.00018427
   41 -391.29111880  -0.62949747   0.00015299
   42 -391.19353409  -0.62934880   0.00014867
   43 -390.46498549  -0.62918015   0.00016865
   44 -388.14079426  -0.62893454   0.00024562
   45 -388.36789826  -0.62870617   0.00022837
   46 -387.38974377  -0.62845422   0.00025195
   47 -388.15525615  -0.62823844   0.00021578
   48 -388.46636466  -0.62804274   0.00019570
   49 -389.16832141  -0.62787826   0.00016448
   50 -392.07182165  -0.62781353   0.00006473
   51 -391.50447911  -0.62773557   0.00007797
   52 -392.19658525  -0.62768156   0.00005401
   53 -392.14814130  -0.62762858   0.00005298
   54 -392.28072429  -0.62758149   0.00004708
   55 -392.29845103  -0.62753674   0.00004475
   56 -393.18364506  -0.62751882   0.00001792
   57 -392.95455975  -0.62749560   0.00002323
   58 -391.49837701  -0.62743307   0.00006253
   59 -388.78471297  -0.62729870   0.00013437
   60 -389.15850669  -0.62717754   0.00012116
   61 -390.35258722  -0.62709177   0.00008578
   62 -389.92422277  -0.62699832   0.00009345
   63 -389.86141913  -0.62690613   0.00009219
   64 -389.91772408  -0.62681824   0.00008789
   65 -391.16058384  -0.62676359   0.00005465
   66 -395.39636343  -0.62681338  -0.00004979
   67 -396.10190008  -0.62688002  -0.00006664
   68 -396.81724767  -0.62696171  -0.00008169
   69 -396.58485575  -0.62703588  -0.00007418
   70 -397.08632784  -0.62711925  -0.00008337
   71 -397.24831989  -0.62720403  -0.00008478
   72 -398.54616955  -0.62731520  -0.00011117
   73 -398.41637272  -0.62742086  -0.00010565
   74 -398.33484605  -0.62752183  -0.00010097
   75 -398.36077283  -0.62762059  -0.00009876
   76 -397.28793649  -0.62769423  -0.00007364
   77 -397.99336401  -0.62778024  -0.00008600
   78 -397.63483209  -0.62785687  -0.00007663
   79 -399.08345202  -0.62796066  -0.00010379
   80 -398.73882619  -0.62805533  -0.00009467
   81 -399.33268016  -0.62815924  -0.00010391
   82 -399.73988524  -0.62826864  -0.00010940
   83 -399.69647478  -0.62837463  -0.00010599
   84 -400.40634176  -0.62849153  -0.00011690
   85 -400.69429595  -0.62861120  -0.00011967
   86 -400.31044378  -0.62872101  -0.00010981
   87 -403.51778619  -0.62888694  -0.00016592
   88 -403.37522928  -0.62904714  -0.00016021
   89 -400.38178107  -0.62915009  -0.00010294
   90 -400.32563819  -0.62924911  -0.00009903
   91 -400.90594236  -0.62935608  -0.00010697
   92 -401.92975465  -0.62947855  -0.00012246
   93 -401.28102574  -0.62958743  -0.00010888
   94 -401.35131077  -0.62969504  -0.00010761
   95 -401.33380551  -0.62980007  -0.00010504
   96 -400.93005768  -0.62989620  -0.00009612
   97 -399.97497326  -0.62997455  -0.00007836
   98 -399.04332555  -0.63003598  -0.00006143
   99 -398.66737713  -0.63008994  -0.00005396
  100 -399.07536808  -0.63014925  -0.00005931
