  cluster  E_norm [Eh]  De [kcal]    p
     1   -651.653130     0.0000   0.9982
     2   -651.647070     3.8031   0.0016
     3   -651.644912     5.1568   0.0002
     4   -651.641066     7.5707   0.0000
     5   -651.638939     8.9053   0.0000
     6   -651.637576     9.7606   0.0000
     7   -651.637376     9.8861   0.0000
     8   -651.635591     ******   0.0000
     9   -651.634681     ******   0.0000
     10  -651.634607     ******   0.0000
     11  -651.633592     ******   0.0000
     12  -651.633219     ******   0.0000
     13  -651.631291     ******   0.0000
     14  -651.631167     ******   0.0000
     15  -651.630569     ******   0.0000
     16  -651.625183     ******   0.0000
     17  -651.624042     ******   0.0000
     18  -651.623658     ******   0.0000
     19  -651.623155     ******   0.0000
     20  -651.622276     ******   0.0000

Ensemble free energy [Eh]:     -651.6531319248
