  cluster  E_norm [Eh]  De [kcal]    p
     1   -509.164621     0.0000   0.8566
     2   -509.162890     1.0864   0.1369
     3   -509.159875     2.9780   0.0056
     4   -509.157570     4.4246   0.0005
     5   -509.157311     4.5872   0.0004
     6   -509.155233     5.8909   0.0000
     7   -509.153836     6.7680   0.0000
     8   -509.150641     8.7729   0.0000
     9   -509.150036     9.1524   0.0000
     10  -509.148835     9.9059   0.0000
     11  -509.148434     ******   0.0000
     12  -509.144751     ******   0.0000
     13  -509.144287     ******   0.0000
     14  -509.144215     ******   0.0000
     15  -509.143928     ******   0.0000
     16  -509.143639     ******   0.0000
     17  -509.143383     ******   0.0000
     18  -509.141518     ******   0.0000
     19  -509.141009     ******   0.0000
     20  -509.134229     ******   0.0000

Ensemble free energy [Eh]:     -509.1647673596
