   #           Energy [Eh]      SASA
No   1    -1018.6815963169     7756.0
No   2    -1018.6877124010     7955.4
No   3    -1018.6677250285     7694.8
No   4    -1018.6702041437     7905.4
No   5    -1018.6681549120     7940.0
No   6    -1018.6563365283     7924.0
No   7    -1018.6515989273     7700.5
No   8    -1018.6487334523     7826.5
No   9    -1018.6652165614     7880.5
No  10    -1018.6387372806     8040.8
No  11    -1018.6496200715     8078.8
No  12    -1018.6468173392     7844.0
No  13    -1018.6557373632     8162.8
No  14    -1018.6481782774     7933.7
No  15    -1018.6460753402     7393.5
No  16    -1018.6399375196     7873.6
No  17    -1018.6386835561     8182.4
No  18    -1018.6464846664     7628.2
No  19    -1018.6351153489     8054.4
No  20    -1018.6393572293     8197.3
