   #           Energy [Eh]      SASA
No   1     -891.3404536538     6492.3
No   2     -891.3204499769     6322.9
No   3     -891.3302248437     6721.7
No   4     -891.3296461691     6805.9
No   5     -891.3146520714     6810.5
No   6     -891.3155169245     6541.5
No   7     -891.3373050405     6661.0
No   8     -891.3498361831     6428.4
No   9     -891.3157561751     6548.6
No  10     -891.3133842556     6737.7
No  11     -891.2994047160     6902.6
No  12     -891.3355056664     6797.8
No  13     -891.3265507208     6612.8
No  14     -891.3207447365     6467.0
No  15     -891.3199801602     6741.2
No  16     -891.3201055881     6467.3
No  17     -891.3192695348     6643.2
No  18     -891.3131281444     6444.0
No  19     -891.3178459011     6783.2
No  20     -891.3015741013     6489.3
