  cluster  E_norm [Eh]  De [kcal]    p
     1   -356.400831     0.0000   0.9972
     2   -356.394645     3.8815   0.0014
     3   -356.393997     4.2883   0.0007
     4   -356.393601     4.5369   0.0005
     5   -356.392376     5.3056   0.0001
     6   -356.391346     5.9519   0.0000
     7   -356.390005     6.7933   0.0000
     8   -356.389139     7.3367   0.0000
     9   -356.389020     7.4113   0.0000
     10  -356.388982     7.4353   0.0000
     11  -356.385563     9.5807   0.0000
     12  -356.385363     9.7063   0.0000
     13  -356.385014     9.9251   0.0000
     14  -356.384142     ******   0.0000
     15  -356.383763     ******   0.0000
     16  -356.381962     ******   0.0000
     17  -356.377647     ******   0.0000
     18  -356.375272     ******   0.0000
     19  -356.370996     ******   0.0000
     20  -356.365524     ******   0.0000

Ensemble free energy [Eh]:     -356.4008336997
