  cluster  E_norm [Eh]  De [kcal]    p
     1   -458.230222     0.0000   0.6832
     2   -458.229472     0.4709   0.3085
     3   -458.226036     2.6268   0.0081
     4   -458.222133     5.0761   0.0001
     5   -458.221194     5.6653   0.0000
     6   -458.219501     6.7278   0.0000
     7   -458.219406     6.7871   0.0000
     8   -458.217732     7.8374   0.0000
     9   -458.216621     8.5350   0.0000
     10  -458.214294     9.9953   0.0000
     11  -458.213316     ******   0.0000
     12  -458.213116     ******   0.0000
     13  -458.212610     ******   0.0000
     14  -458.211750     ******   0.0000
     15  -458.210941     ******   0.0000
     16  -458.209630     ******   0.0000
     17  -458.209573     ******   0.0000
     18  -458.208244     ******   0.0000
     19  -458.207623     ******   0.0000
     20  -458.195822     ******   0.0000

Ensemble free energy [Eh]:     -458.2305819179
