   #           Energy [Eh]      SASA
No   1     -458.2166206955     4763.9
No   2     -458.2302221438     4683.8
No   3     -458.2221327969     4859.0
No   4     -458.2131161992     4797.9
No   5     -458.2177324383     4836.7
No   6     -458.2294716508     4689.5
No   7     -458.2117498552     5006.8
No   8     -458.2195007421     5234.3
No   9     -458.2194061445     4867.0
No  10     -458.2133158365     4679.6
No  11     -458.2260361099     4899.8
No  12     -458.2211939922     4689.9
No  13     -458.2109405991     4874.3
No  14     -458.2076233050     4954.9
No  15     -458.2126102556     4743.1
No  16     -458.2095729813     4748.4
No  17     -458.2096300681     4904.5
No  18     -458.2142936861     4701.9
No  19     -458.2082437147     4793.8
No  20     -458.1958223487     4826.2
