   #   Energy       Run. Aver.   Diff / au.
    1 -426.93655462  -0.68036663  -0.68036663
    2 -379.95566897  -0.98311555  -0.30274892
    3 -367.79358070  -0.95169878   0.03141677
    4 -367.26786349  -0.85223952   0.09945925
    5 -369.79085714  -0.77975960   0.07247992
    6 -371.85655197  -0.73648486   0.04327474
    7 -378.31344787  -0.71121646   0.02526840
    8 -380.82924850  -0.69501710   0.01619936
    9 -386.06162750  -0.68435175   0.01066535
   10 -382.56869390  -0.67581623   0.00853551
   11 -379.23825357  -0.66854376   0.00727247
   12 -379.97409302  -0.66268634   0.00585742
   13 -384.15180161  -0.65835104   0.00433530
   14 -384.33538822  -0.65476468   0.00358636
   15 -386.14745089  -0.65189895   0.00286573
   16 -385.64468307  -0.64938640   0.00251255
   17 -381.63286457  -0.64681414   0.00257225
   18 -382.52652676  -0.64460350   0.00221065
   19 -381.26884355  -0.64253910   0.00206440
   20 -385.07646348  -0.64099184   0.00154726
   21 -382.90839774  -0.63945204   0.00153980
   22 -382.78182312  -0.63804339   0.00140865
   23 -382.59822758  -0.63675022   0.00129317
   24 -385.51319502  -0.63576317   0.00098704
   25 -386.30038288  -0.63491751   0.00084566
   26 -395.36206907  -0.63469776   0.00021976
   27 -396.37943825  -0.63457751   0.00012025
   28 -394.98261925  -0.63438990   0.00018761
   29 -395.12172533  -0.63422056   0.00016935
   30 -395.24118748  -0.63406945   0.00015110
   31 -395.47642925  -0.63394078   0.00012867
   32 -393.96764055  -0.63374572   0.00019507
   33 -394.39223071  -0.63358096   0.00016475
   34 -394.41183826  -0.63342771   0.00015325
   35 -395.74512326  -0.63334426   0.00008346
   36 -394.53784182  -0.63321393   0.00013033
   37 -396.09723993  -0.63315655   0.00005738
   38 -396.02770152  -0.63310119   0.00005536
   39 -396.45266850  -0.63306608   0.00003510
   40 -395.58724750  -0.63299876   0.00006732
   41 -397.93789443  -0.63302530  -0.00002654
   42 -398.35431070  -0.63306862  -0.00004331
   43 -399.23076096  -0.63314279  -0.00007417
   44 -399.00141342  -0.63320598  -0.00006319
   45 -398.49600604  -0.63324823  -0.00004224
   46 -397.75802208  -0.63326261  -0.00001438
   47 -396.90405114  -0.63324684   0.00001578
   48 -395.96964348  -0.63320007   0.00004677
   49 -396.48900925  -0.63317147   0.00002860
   50 -396.12926144  -0.63313291   0.00003856
   51 -396.21993516  -0.63309850   0.00003441
   52 -399.12129316  -0.63315441  -0.00005591
   53 -400.30004826  -0.63324535  -0.00009095
   54 -400.19981823  -0.63333062  -0.00008527
   55 -400.30050280  -0.63341561  -0.00008498
   56 -400.03129098  -0.63348989  -0.00007428
   57 -399.96938694  -0.63355964  -0.00006976
   58 -399.58551441  -0.63361637  -0.00005673
   59 -399.08292799  -0.63365738  -0.00004101
   60 -398.80035056  -0.63368925  -0.00003187
   61 -397.82426975  -0.63369443  -0.00000518
   62 -398.02061350  -0.63370405  -0.00000963
   63 -397.64900201  -0.63370405   0.00000001
   64 -399.22701909  -0.63374318  -0.00003913
   65 -399.43628309  -0.63378685  -0.00004366
   66 -399.47499901  -0.63383019  -0.00004334
   67 -399.51813984  -0.63387326  -0.00004307
   68 -400.39860243  -0.63393569  -0.00006243
   69 -400.79978925  -0.63400587  -0.00007017
   70 -400.68734973  -0.63407158  -0.00006572
