  cluster  E_norm [Eh]  De [kcal]    p
     1   -891.342384     0.0000   0.6694
     2   -891.341717     0.4186   0.3302
     3   -891.335308     4.4398   0.0004
     4   -891.330755     7.2969   0.0000
     5   -891.328020     9.0132   0.0000
     6   -891.326733     9.8209   0.0000
     7   -891.325804     ******   0.0000
     8   -891.323904     ******   0.0000
     9   -891.321988     ******   0.0000
     10  -891.321841     ******   0.0000
     11  -891.319720     ******   0.0000
     12  -891.319333     ******   0.0000
     13  -891.317406     ******   0.0000
     14  -891.315681     ******   0.0000
     15  -891.315636     ******   0.0000
     16  -891.315266     ******   0.0000
     17  -891.313558     ******   0.0000
     18  -891.310652     ******   0.0000
     19  -891.307288     ******   0.0000
     20  -891.307247     ******   0.0000

Ensemble free energy [Eh]:     -891.3427627020
