  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.081695     0.0000   0.4671
     2   -229.080682     0.6360   0.1597
     3   -229.080285     0.8850   0.1049
     4   -229.080105     0.9977   0.0867
     5   -229.080068     1.0213   0.0833
     6   -229.079679     1.2656   0.0552
     7   -229.079054     1.6574   0.0285
     8   -229.077787     2.4525   0.0074
     9   -229.076956     2.9740   0.0031
     10  -229.076527     3.2432   0.0020
     11  -229.076304     3.3832   0.0015
     12  -229.074963     4.2244   0.0004
     13  -229.073833     4.9337   0.0001
     14  -229.073333     5.2477   0.0001
     15  -229.072930     5.5002   0.0000
     16  -229.072221     5.9453   0.0000
     17  -229.071106     6.6450   0.0000
     18  -229.070180     7.2262   0.0000
     19  -229.068875     8.0447   0.0000
     20  -229.068857     8.0562   0.0000

Ensemble free energy [Eh]:     -229.0824141742
