   #   Energy       Run. Aver.   Diff / au.
    1 -440.42225342  -0.70185746  -0.70185746
    2 -397.96390863  -1.01895536  -0.31709789
    3 -390.43131047  -0.99240015   0.02655521
    4 -386.56263520  -0.89166798   0.10073216
    5 -386.05660572  -0.81623201   0.07543597
    6 -389.71183017  -0.77112823   0.04510379
    7 -387.82753341  -0.74281543   0.02831279
    8 -386.58079581  -0.72343136   0.01938407
    9 -387.47973076  -0.70950611   0.01392525
   10 -387.45462430  -0.69890779   0.01059832
   11 -386.06901911  -0.69033815   0.00856964
   12 -388.34572303  -0.68366819   0.00666996
   13 -390.53038032  -0.67843831   0.00522988
   14 -387.49307504  -0.67371269   0.00472562
   15 -383.84117928  -0.66926278   0.00444990
   16 -386.53027153  -0.66565419   0.00360860
   17 -388.09432808  -0.66266624   0.00298795
   18 -388.55142562  -0.66008523   0.00258101
   19 -390.79000338  -0.65798508   0.00210015
   20 -391.03322626  -0.65613837   0.00184671
   21 -390.38147060  -0.65443015   0.00170822
   22 -387.57370746  -0.65268013   0.00175002
   23 -384.77752270  -0.65088673   0.00179340
   24 -384.72642010  -0.64923758   0.00164915
   25 -384.42304837  -0.64770679   0.00153079
   26 -384.76853814  -0.64631949   0.00138731
   27 -384.75481031  -0.64503945   0.00128004
   28 -386.37484081  -0.64394688   0.00109257
   29 -385.52246905  -0.64288928   0.00105760
   30 -384.82831543  -0.64186648   0.00102280
   31 -385.23229879  -0.64093155   0.00093492
   32 -386.46337493  -0.64011912   0.00081244
   33 -386.67328354  -0.63936977   0.00074935
   34 -388.82715030  -0.63876731   0.00060246
   35 -389.71208985  -0.63824376   0.00052355
