  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.083959     0.0000   0.4000
     2   -142.083953     0.0039   0.3974
     3   -142.082277     1.0558   0.0673
     4   -142.081547     1.5140   0.0311
     5   -142.081340     1.6435   0.0250
     6   -142.081334     1.6472   0.0248
     7   -142.081133     1.7735   0.0200
     8   -142.080439     2.2090   0.0096
     9   -142.080171     2.3771   0.0072
     10  -142.079672     2.6901   0.0043
     11  -142.079504     2.7955   0.0036
     12  -142.079316     2.9138   0.0029
     13  -142.078412     3.4809   0.0011
     14  -142.078133     3.6561   0.0008
     15  -142.077728     3.9100   0.0005
     16  -142.077544     4.0260   0.0004
     17  -142.077505     4.0501   0.0004
     18  -142.077486     4.0620   0.0004
     19  -142.077424     4.1009   0.0004
     20  -142.077282     4.1903   0.0003
     21  -142.077240     4.2166   0.0003
     22  -142.076940     4.4049   0.0002
     23  -142.076822     4.4789   0.0002
     24  -142.076499     4.6814   0.0001
     25  -142.076400     4.7438   0.0001
     26  -142.076365     4.7653   0.0001
     27  -142.076272     4.8237   0.0001
     28  -142.076185     4.8784   0.0001
     29  -142.076157     4.8963   0.0001
     30  -142.076152     4.8990   0.0001
     31  -142.076092     4.9366   0.0001
     32  -142.075754     5.1489   0.0001
     33  -142.075324     5.4188   0.0000
     34  -142.075280     5.4465   0.0000
     35  -142.075225     5.4811   0.0000
     36  -142.075194     5.5003   0.0000
     37  -142.075126     5.5429   0.0000
     38  -142.075104     5.5570   0.0000
     39  -142.074903     5.6829   0.0000
     40  -142.074666     5.8317   0.0000
     41  -142.074641     5.8474   0.0000
     42  -142.074535     5.9142   0.0000
     43  -142.074261     6.0859   0.0000
     44  -142.074075     6.2026   0.0000
     45  -142.074058     6.2130   0.0000
     46  -142.074058     6.2130   0.0000
     47  -142.073791     6.3809   0.0000
     48  -142.073715     6.4281   0.0000
     49  -142.073708     6.4328   0.0000
     50  -142.073337     6.6655   0.0000
     51  -142.073283     6.6998   0.0000
     52  -142.073263     6.7123   0.0000
     53  -142.073133     6.7934   0.0000
     54  -142.073072     6.8317   0.0000
     55  -142.072770     7.0214   0.0000
     56  -142.072525     7.1755   0.0000
     57  -142.072408     7.2487   0.0000
     58  -142.072309     7.3106   0.0000
     59  -142.072304     7.3141   0.0000
     60  -142.072232     7.3587   0.0000
     61  -142.072176     7.3944   0.0000
     62  -142.072173     7.3964   0.0000
     63  -142.072170     7.3977   0.0000
     64  -142.072169     7.3987   0.0000
     65  -142.072127     7.4249   0.0000
     66  -142.071926     7.5508   0.0000
     67  -142.071922     7.5537   0.0000
     68  -142.071675     7.7086   0.0000
     69  -142.071595     7.7591   0.0000
     70  -142.071585     7.7648   0.0000
     71  -142.071561     7.7801   0.0000
     72  -142.071524     7.8035   0.0000
     73  -142.071497     7.8203   0.0000
     74  -142.071471     7.8367   0.0000
     75  -142.071430     7.8625   0.0000
     76  -142.071162     8.0305   0.0000
     77  -142.071037     8.1089   0.0000
     78  -142.070969     8.1514   0.0000
     79  -142.070956     8.1596   0.0000
     80  -142.070906     8.1914   0.0000
     81  -142.070893     8.1994   0.0000
     82  -142.070892     8.2000   0.0000
     83  -142.070871     8.2131   0.0000
     84  -142.070742     8.2938   0.0000
     85  -142.070727     8.3034   0.0000
     86  -142.070637     8.3602   0.0000
     87  -142.070608     8.3782   0.0000
     88  -142.070582     8.3946   0.0000
     89  -142.070534     8.4244   0.0000
     90  -142.070470     8.4646   0.0000
     91  -142.070425     8.4932   0.0000
     92  -142.070213     8.6263   0.0000
     93  -142.070199     8.6350   0.0000
     94  -142.069912     8.8148   0.0000
     95  -142.069876     8.8378   0.0000
     96  -142.069834     8.8638   0.0000
     97  -142.069827     8.8683   0.0000
     98  -142.069587     9.0189   0.0000
     99  -142.069545     9.0453   0.0000
     100  -142.069533     9.0528   0.0000
     101  -142.069471     9.0917   0.0000
     102  -142.069179     9.2749   0.0000
     103  -142.069164     9.2840   0.0000
     104  -142.069150     9.2928   0.0000
     105  -142.069111     9.3176   0.0000
     106  -142.069082     9.3358   0.0000
     107  -142.068860     9.4748   0.0000
     108  -142.068716     9.5653   0.0000
     109  -142.068702     9.5741   0.0000
     110  -142.068672     9.5928   0.0000
     111  -142.068630     9.6196   0.0000
     112  -142.068546     9.6718   0.0000
     113  -142.068481     9.7129   0.0000
     114  -142.068424     9.7487   0.0000
     115  -142.068375     9.7793   0.0000
     116  -142.068238     9.8652   0.0000
     117  -142.067800     ******   0.0000
     118  -142.067691     ******   0.0000
     119  -142.067677     ******   0.0000
     120  -142.067498     ******   0.0000
     121  -142.067466     ******   0.0000
     122  -142.067460     ******   0.0000
     123  -142.067309     ******   0.0000
     124  -142.067108     ******   0.0000
     125  -142.066775     ******   0.0000
     126  -142.066648     ******   0.0000
     127  -142.066615     ******   0.0000
     128  -142.066560     ******   0.0000
     129  -142.066423     ******   0.0000
     130  -142.066272     ******   0.0000
     131  -142.066053     ******   0.0000
     132  -142.065575     ******   0.0000
     133  -142.065555     ******   0.0000
     134  -142.065325     ******   0.0000
     135  -142.065157     ******   0.0000
     136  -142.065114     ******   0.0000
     137  -142.064816     ******   0.0000
     138  -142.064716     ******   0.0000
     139  -142.064460     ******   0.0000
     140  -142.064454     ******   0.0000
     141  -142.064009     ******   0.0000
     142  -142.063622     ******   0.0000
     143  -142.063535     ******   0.0000
     144  -142.063086     ******   0.0000
     145  -142.062948     ******   0.0000
     146  -142.062327     ******   0.0000
     147  -142.062220     ******   0.0000
     148  -142.062157     ******   0.0000
     149  -142.061244     ******   0.0000
     150  -142.061077     ******   0.0000
     151  -142.060622     ******   0.0000
     152  -142.060433     ******   0.0000
     153  -142.059669     ******   0.0000
     154  -142.059085     ******   0.0000
     155  -142.058703     ******   0.0000
     156  -142.057690     ******   0.0000
     157  -142.055953     ******   0.0000
