  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.052211     0.0000   0.6816
     2   -229.051492     0.4510   0.3184
     3   -229.042955     5.8083   0.0000
     4   -229.041825     6.5170   0.0000
     5   -229.040635     7.2640   0.0000
     6   -229.040419     7.3993   0.0000
     7   -229.037900     8.9798   0.0000
     8   -229.037867     9.0008   0.0000
     9   -229.037093     9.4865   0.0000
     10  -229.036712     9.7253   0.0000
     11  -229.036624     9.7810   0.0000
     12  -229.036477     9.8733   0.0000
     13  -229.036106     ******   0.0000
     14  -229.034411     ******   0.0000
     15  -229.034075     ******   0.0000
     16  -229.033187     ******   0.0000
     17  -229.031443     ******   0.0000
     18  -229.028189     ******   0.0000
     19  -229.026880     ******   0.0000
     20  -229.026235     ******   0.0000

Ensemble free energy [Eh]:     -229.0525726524
