  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      747.90    426.54     39.83     45.94    595.15
  2      748.51    413.02     39.59     45.94    599.87
  3      748.41    416.48     39.74     45.94    598.69
  4      747.88    428.61     39.97     45.94    594.48
  5      748.50    415.53     39.73     45.94    599.07
  6      747.92    416.42     39.71     45.94    598.23
  7      748.87    421.57     39.53     45.94    597.69
  8      748.13    427.17     39.65     45.94    595.25
  9      748.19    420.81     39.78     45.94    597.17
  10      748.51    414.42     39.65     45.94    599.43
  11      749.07    420.59     39.56     45.94    598.18
  12      748.42    413.90     39.62     45.94    599.51
  13      748.29    419.37     39.76     45.94    597.71
  14      747.94    427.64     39.68     45.94    594.91
  15      748.59    422.70     39.66     45.94    597.05
  16      748.27    414.43     39.70     45.94    599.18
  17      748.65    416.22     39.73     45.94    599.01
  18      748.20    425.16     39.86     45.94    595.86
  19      748.00    423.87     39.57     45.94    596.13
  20      748.29    419.95     39.78     45.94    597.53
