  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.151467     0.0000   0.6952
     2   -244.150077     0.8723   0.1595
     3   -244.149815     1.0365   0.1209
     4   -244.147604     2.4243   0.0116
     5   -244.146644     3.0262   0.0042
     6   -244.146392     3.1846   0.0032
     7   -244.146215     3.2957   0.0027
     8   -244.145113     3.9873   0.0008
     9   -244.144880     4.1336   0.0006
     10  -244.143843     4.7839   0.0002
     11  -244.143810     4.8046   0.0002
     12  -244.143592     4.9415   0.0002
     13  -244.143473     5.0164   0.0001
     14  -244.143427     5.0448   0.0001
     15  -244.143119     5.2383   0.0001
     16  -244.142751     5.4691   0.0001
     17  -244.142712     5.4941   0.0001
     18  -244.142451     5.6575   0.0000
     19  -244.142362     5.7132   0.0000
     20  -244.142114     5.8690   0.0000

Ensemble free energy [Eh]:     -244.1518102124
