  cluster  E_norm [Eh]  De [kcal]    p
     1   -509.169535     0.0000   0.9174
     2   -509.167204     1.4629   0.0777
     3   -509.164314     3.2762   0.0036
     4   -509.163380     3.8621   0.0014
     5   -509.155356     8.8973   0.0000
     6   -509.154865     9.2058   0.0000
     7   -509.154231     9.6034   0.0000
     8   -509.152592     ******   0.0000
     9   -509.152151     ******   0.0000
     10  -509.150854     ******   0.0000
     11  -509.150491     ******   0.0000
     12  -509.147573     ******   0.0000
     13  -509.144680     ******   0.0000
     14  -509.143895     ******   0.0000
     15  -509.142849     ******   0.0000
     16  -509.142051     ******   0.0000
     17  -509.142036     ******   0.0000
     18  -509.139603     ******   0.0000
     19  -509.134191     ******   0.0000
     20  -509.122373     ******   0.0000

Ensemble free energy [Eh]:     -509.1696164153
