  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.224024     0.0000   0.9366
     2   -193.221207     1.7678   0.0474
     3   -193.219572     2.7938   0.0084
     4   -193.218523     3.4525   0.0028
     5   -193.218479     3.4801   0.0026
     6   -193.217304     4.2173   0.0008
     7   -193.216482     4.7329   0.0003
     8   -193.216418     4.7732   0.0003
     9   -193.216086     4.9816   0.0002
     10  -193.215845     5.1328   0.0002
     11  -193.215590     5.2929   0.0001
     12  -193.215370     5.4307   0.0001
     13  -193.214910     5.7196   0.0001
     14  -193.214875     5.7411   0.0001
     15  -193.214874     5.7420   0.0001
     16  -193.214451     6.0077   0.0000
     17  -193.214340     6.0773   0.0000
     18  -193.213413     6.6590   0.0000
     19  -193.213038     6.8943   0.0000
     20  -193.212719     7.0943   0.0000
     21  -193.211790     7.6772   0.0000
     22  -193.211629     7.7783   0.0000
     23  -193.211552     7.8264   0.0000
     24  -193.211418     7.9107   0.0000
     25  -193.211270     8.0033   0.0000
     26  -193.211205     8.0444   0.0000
     27  -193.210841     8.2730   0.0000
     28  -193.209994     8.8044   0.0000
     29  -193.209620     9.0392   0.0000
     30  -193.209196     9.3050   0.0000
     31  -193.208962     9.4517   0.0000
     32  -193.208607     9.6749   0.0000
     33  -193.208477     9.7561   0.0000
     34  -193.208475     9.7575   0.0000
     35  -193.208350     9.8359   0.0000
     36  -193.207618     ******   0.0000
     37  -193.207225     ******   0.0000
     38  -193.206861     ******   0.0000
     39  -193.206092     ******   0.0000
     40  -193.206044     ******   0.0000
     41  -193.203631     ******   0.0000
     42  -193.203561     ******   0.0000
     43  -193.203523     ******   0.0000
     44  -193.201738     ******   0.0000
     45  -193.201582     ******   0.0000
     46  -193.200548     ******   0.0000
     47  -193.200474     ******   0.0000
     48  -193.199747     ******   0.0000
     49  -193.199535     ******   0.0000
     50  -193.198509     ******   0.0000
     51  -193.197978     ******   0.0000
     52  -193.194421     ******   0.0000
