   #           Energy [Eh]      SASA
No   1     -178.1423982025     2503.5
No   2     -178.1333417417     2633.0
No   3     -178.1189541717     2611.8
No   4     -178.1300151152     2631.9
No   5     -178.1288016481     2576.3
No   6     -178.1216317143     2717.5
No   7     -178.1196695181     2620.3
No   8     -178.1178249978     2657.1
No   9     -178.1173206106     2513.4
No  10     -178.1160293663     2582.9
No  11     -178.1223450495     2462.1
No  12     -178.1200765415     2769.6
No  13     -178.1198486789     2519.3
No  14     -178.1105317757     2640.8
No  15     -178.1221752635     2522.0
No  16     -178.1081708519     2696.6
No  17     -178.1192852998     2699.2
No  18     -178.1195116981     2502.4
No  19     -178.1113572156     2599.1
No  20     -178.1188529931     2417.4
