   #   Energy       Run. Aver.   Diff / au.
    1 -422.97473746  -0.67405308  -0.67405308
    2 -382.57226188  -0.97888690  -0.30483382
    3 -370.18396488  -0.95084442   0.02804248
    4 -368.11201099  -0.85277864   0.09806578
    5 -371.08174882  -0.78088102   0.07189761
    6 -372.50246908  -0.73768798   0.04319304
    7 -375.90542435  -0.71171117   0.02597681
    8 -378.22475425  -0.69484261   0.01686857
    9 -380.73870879  -0.68317978   0.01166283
   10 -382.00331694  -0.67457161   0.00860816
   11 -381.47217727  -0.66772932   0.00684229
   12 -384.64393079  -0.66259577   0.00513355
   13 -383.85807157  -0.65828711   0.00430866
   14 -383.52623222  -0.65461512   0.00367199
   15 -383.09754471  -0.65142963   0.00318549
   16 -387.62001160  -0.64912317   0.00230646
   17 -388.95397605  -0.64726481   0.00185836
   18 -386.82029177  -0.64544893   0.00181588
   19 -382.20065954  -0.64343896   0.00200997
   20 -382.41586154  -0.64163743   0.00180153
   21 -381.80361674  -0.63997095   0.00166649
   22 -383.74468406  -0.63860270   0.00136825
   23 -384.85959840  -0.63744365   0.00115905
   24 -384.02913648  -0.63633476   0.00110889
   25 -383.72088794  -0.63529694   0.00103782
   26 -383.28690602  -0.63431508   0.00098186
   27 -386.17307779  -0.63357837   0.00073670
   28 -386.15034916  -0.63290175   0.00067662
   29 -384.28452407  -0.63217134   0.00073042
   30 -385.18240211  -0.63153552   0.00063582
   31 -384.27557146  -0.63089715   0.00063836
   32 -384.65364050  -0.63031743   0.00057972
   33 -386.01966407  -0.62984059   0.00047684
   34 -386.97861362  -0.62943978   0.00040082
   35 -388.16169342  -0.62911790   0.00032188
   36 -388.05955113  -0.62881158   0.00030632
   37 -387.39561692  -0.62849364   0.00031794
   38 -387.38523239  -0.62819169   0.00030195
   39 -386.40856823  -0.62786573   0.00032596
   40 -387.85566518  -0.62761312   0.00025261
   41 -390.73718016  -0.62748662   0.00012650
   42 -390.57372037  -0.62736295   0.00012367
   43 -391.22651124  -0.62726928   0.00009366
   44 -389.77392239  -0.62712795   0.00014133
   45 -389.31242372  -0.62697549   0.00015246
   46 -389.56165007  -0.62683806   0.00013743
   47 -389.12079600  -0.62669184   0.00014621
   48 -388.97162852  -0.62654659   0.00014526
   49 -388.51623707  -0.62639247   0.00015412
   50 -388.61440863  -0.62624746   0.00014500
   51 -388.12074076  -0.62609290   0.00015456
   52 -388.37966972  -0.62595203   0.00014087
   53 -390.59881170  -0.62588346   0.00006857
   54 -390.68281502  -0.62582125   0.00006221
   55 -390.30316576  -0.62575042   0.00007083
   56 -390.24698858  -0.62568036   0.00007006
   57 -390.22137326  -0.62561206   0.00006830
   58 -390.94052122  -0.62556590   0.00004616
   59 -390.32186042  -0.62550498   0.00006093
   60 -391.06892055  -0.62546568   0.00003930
   61 -391.40763739  -0.62543687   0.00002881
   62 -391.42265318  -0.62540955   0.00002732
   63 -391.38046995  -0.62538205   0.00002750
   64 -392.64974254  -0.62538701  -0.00000496
   65 -392.87569634  -0.62539786  -0.00001085
   66 -393.06575870  -0.62541306  -0.00001520
   67 -393.05810445  -0.62542768  -0.00001463
   68 -393.25266688  -0.62544643  -0.00001875
   69 -394.22592996  -0.62548718  -0.00004074
   70 -393.30041543  -0.62550600  -0.00001882
   71 -393.55132839  -0.62552961  -0.00002362
   72 -393.51386439  -0.62555181  -0.00002220
   73 -393.37004406  -0.62557024  -0.00001843
   74 -393.49962188  -0.62559091  -0.00002067
   75 -393.79937483  -0.62561743  -0.00002652
   76 -394.18458888  -0.62565141  -0.00003398
   77 -394.81343233  -0.62569761  -0.00004620
   78 -395.24587583  -0.62575162  -0.00005401
   79 -394.67059759  -0.62579276  -0.00004114
   80 -394.55582496  -0.62583043  -0.00003766
   81 -394.96554508  -0.62587518  -0.00004475
   82 -393.54726867  -0.62589136  -0.00001618
   83 -393.61057512  -0.62590802  -0.00001666
   84 -393.43246561  -0.62592092  -0.00001289
   85 -393.25795540  -0.62593019  -0.00000927
   86 -393.28273362  -0.62593967  -0.00000948
   87 -393.27730115  -0.62594883  -0.00000916
   88 -391.30534036  -0.62592207   0.00002676
   89 -391.24218679  -0.62589437   0.00002769
   90 -391.08223286  -0.62586445   0.00002992
   91 -391.45042419  -0.62584161   0.00002284
   92 -391.03678972  -0.62581218   0.00002943
   93 -391.94921092  -0.62579895   0.00001323
   94 -392.76644468  -0.62580002  -0.00000107
   95 -392.58044754  -0.62579810   0.00000192
   96 -393.51988916  -0.62581179  -0.00001369
   97 -394.27789190  -0.62583780  -0.00002602
   98 -394.56605473  -0.62586810  -0.00003030
   99 -394.36283880  -0.62589456  -0.00002646
  100 -394.47280772  -0.62592220  -0.00002764
  101 -394.50342971  -0.62594979  -0.00002759
  102 -397.96668952  -0.62603095  -0.00008116
  103 -397.84974721  -0.62610924  -0.00007829
  104 -398.76944424  -0.62620009  -0.00009085
  105 -398.42891341  -0.62628416  -0.00008407
  106 -398.50393236  -0.62636771  -0.00008355
  107 -398.22275337  -0.62644551  -0.00007780
  108 -398.93686247  -0.62653235  -0.00008684
  109 -399.11829097  -0.62662033  -0.00008798
  110 -399.32506753  -0.62670972  -0.00008939
  111 -398.53858900  -0.62678621  -0.00007650
  112 -396.95830879  -0.62683875  -0.00005253
  113 -397.14411717  -0.62689276  -0.00005401
  114 -397.49779946  -0.62695078  -0.00005802
  115 -397.61188772  -0.62700940  -0.00005863
  116 -397.53236639  -0.62706593  -0.00005653
  117 -397.84359344  -0.62712571  -0.00005978
  118 -397.78390762  -0.62718371  -0.00005799
  119 -398.19513757  -0.62724621  -0.00006251
  120 -398.51944556  -0.62731203  -0.00006581
  121 -398.31433875  -0.62737408  -0.00006205
  122 -398.49213653  -0.62743740  -0.00006332
