  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.231452     0.0000   0.9852
     2   -193.227087     2.7390   0.0097
     3   -193.226309     3.2270   0.0042
     4   -193.224149     4.5830   0.0004
     5   -193.223941     4.7132   0.0003
     6   -193.222177     5.8200   0.0001
     7   -193.221812     6.0490   0.0000
     8   -193.220811     6.6770   0.0000
     9   -193.219403     7.5606   0.0000
     10  -193.218401     8.1899   0.0000
     11  -193.218349     8.2223   0.0000
     12  -193.218256     8.2807   0.0000
     13  -193.217926     8.4876   0.0000
     14  -193.217632     8.6719   0.0000
     15  -193.215648     9.9171   0.0000
     16  -193.215495     ******   0.0000
     17  -193.215466     ******   0.0000
     18  -193.215226     ******   0.0000
     19  -193.214588     ******   0.0000
     20  -193.214447     ******   0.0000

Ensemble free energy [Eh]:     -193.2314660219
