  cluster  E_norm [Eh]  De [kcal]    p
     1   -422.179189     0.0000   0.8086
     2   -422.177080     1.3235   0.0866
     3   -422.176809     1.4933   0.0650
     4   -422.175822     2.1130   0.0228
     5   -422.174603     2.8778   0.0063
     6   -422.174545     2.9143   0.0059
     7   -422.173640     3.4825   0.0023
     8   -422.172965     3.9057   0.0011
     9   -422.172866     3.9677   0.0010
     10  -422.171101     5.0755   0.0002
     11  -422.170551     5.4207   0.0001
     12  -422.170492     5.4574   0.0001
     13  -422.169535     6.0580   0.0000
     14  -422.167973     7.0382   0.0000
     15  -422.167693     7.2143   0.0000
     16  -422.167610     7.2662   0.0000
     17  -422.167368     7.4180   0.0000
     18  -422.166992     7.6540   0.0000
     19  -422.166982     7.6602   0.0000
     20  -422.166797     7.7761   0.0000

Ensemble free energy [Eh]:     -422.1793898450
