   #   Energy       Run. Aver.   Diff / au.
    1 -574.55729627  -0.91561524  -0.91561524
    2 -546.44540960  -1.35102328  -0.43540805
    3 -543.08735282  -1.33430644   0.01671685
    4 -543.03552321  -1.21289614   0.12141030
    5 -542.15763362  -1.11883147   0.09406467
    6 -544.11503385  -1.06119918   0.05763229
    7 -545.36338241  -1.02552208   0.03567710
    8 -544.40838857  -1.00131842   0.02420366
    9 -543.36914427  -0.98358416   0.01773426
   10 -539.00356934  -0.96934800   0.01423617
   11 -543.43053482  -0.95865958   0.01068842
   12 -541.81425462  -0.94983357   0.00882601
   13 -540.00059140  -0.94228635   0.00754723
   14 -540.59849445  -0.93597669   0.00630965
   15 -542.01304453  -0.93074112   0.00523558
   16 -542.59217675  -0.92628480   0.00445632
   17 -541.44230742  -0.92229080   0.00399400
   18 -541.67772996  -0.91878711   0.00350369
   19 -541.96170018  -0.91570184   0.00308526
   20 -541.77140917  -0.91293087   0.00277098
   21 -540.52145163  -0.91034391   0.00258696
   22 -540.98588782  -0.90803413   0.00230978
   23 -543.02407670  -0.90607848   0.00195565
   24 -542.61029075  -0.90427308   0.00180540
   25 -542.49945696  -0.90261105   0.00166203
