  cluster  E_norm [Eh]  De [kcal]    p
     1   -764.211543     0.0000   0.9999
     2   -764.202988     5.3682   0.0001
     3   -764.197179     9.0136   0.0000
     4   -764.195806     9.8751   0.0000
     5   -764.192385     ******   0.0000
     6   -764.189769     ******   0.0000
     7   -764.189401     ******   0.0000
     8   -764.189333     ******   0.0000
     9   -764.188965     ******   0.0000
     10  -764.188242     ******   0.0000
     11  -764.187714     ******   0.0000
     12  -764.183238     ******   0.0000
     13  -764.180466     ******   0.0000
     14  -764.179855     ******   0.0000
     15  -764.177117     ******   0.0000
     16  -764.175946     ******   0.0000
     17  -764.174184     ******   0.0000
     18  -764.173270     ******   0.0000
     19  -764.171153     ******   0.0000
     20  -764.168173     ******   0.0000

Ensemble free energy [Eh]:     -764.2115432234
