  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.471156     0.0000   0.9402
     2   -305.468269     1.8120   0.0442
     3   -305.466565     2.8809   0.0073
     4   -305.466377     2.9991   0.0060
     5   -305.465033     3.8421   0.0014
     6   -305.463902     4.5523   0.0004
     7   -305.463840     4.5907   0.0004
     8   -305.461930     5.7893   0.0001
     9   -305.461815     5.8616   0.0000
     10  -305.460430     6.7306   0.0000
     11  -305.460276     6.8272   0.0000
     12  -305.459944     7.0358   0.0000
     13  -305.459034     7.6066   0.0000
     14  -305.458923     7.6763   0.0000
     15  -305.457768     8.4011   0.0000
     16  -305.457591     8.5123   0.0000
     17  -305.456158     9.4113   0.0000
     18  -305.456075     9.4638   0.0000
     19  -305.455959     9.5362   0.0000
     20  -305.449661     ******   0.0000

Ensemble free energy [Eh]:     -305.4712144125
