   #           Energy [Eh]      SASA
No   1     -458.2669518394     5200.8
No   2     -458.2719463690     4908.7
No   3     -458.2627537342     4965.8
No   4     -458.2755889351     4519.1
No   5     -458.2626898065     4798.1
No   6     -458.2586094321     4886.7
No   7     -458.2582852972     4790.3
No   8     -458.2537316534     4819.2
No   9     -458.2578956327     4977.8
No  10     -458.2569616359     4668.3
No  11     -458.2549090949     4736.4
No  12     -458.2542508042     4661.5
No  13     -458.2507229615     4752.2
No  14     -458.2546021812     4961.0
No  15     -458.2600364520     4593.8
No  16     -458.2587879144     4728.6
No  17     -458.2504875911     4922.4
No  18     -458.2474436511     4634.2
No  19     -458.2334626540     5170.2
No  20     -458.2509441433     4796.2
