   #   Energy       Run. Aver.   Diff / au.
    1 -423.71970947  -0.67524027  -0.67524027
    2 -381.71731994  -0.97939287  -0.30415260
    3 -369.86789409  -0.95078676   0.02860611
    4 -368.04714588  -0.85256864   0.09821812
    5 -370.95275502  -0.78064145   0.07192720
    6 -372.63591509  -0.73751885   0.04312260
    7 -379.22058938  -0.71233099   0.02518786
    8 -380.54252637  -0.69594526   0.01638572
    9 -384.97328532  -0.68496337   0.01098190
   10 -381.69828721  -0.67619633   0.00876704
   11 -380.70912328  -0.66908134   0.00711498
   12 -385.92531787  -0.66398257   0.00509877
   13 -381.99835613  -0.65934194   0.00464064
   14 -381.38142074  -0.65532675   0.00401519
   15 -382.22032505  -0.65197774   0.00334901
   16 -384.29640172  -0.64929577   0.00268197
   17 -383.75928177  -0.64691821   0.00237756
   18 -386.63238725  -0.64507611   0.00184211
   19 -386.34416803  -0.64343191   0.00164419
   20 -385.44526242  -0.64189041   0.00154150
   21 -384.57733151  -0.64043474   0.00145567
   22 -382.87048422  -0.63899168   0.00144307
   23 -383.29608206  -0.63770413   0.00128755
   24 -385.02852024  -0.63664539   0.00105874
   25 -385.29038963  -0.63569719   0.00094819
   26 -383.95965706  -0.63474462   0.00095257
   27 -387.57007344  -0.63407555   0.00066908
   28 -389.50145106  -0.63357431   0.00050124
   29 -389.21054628  -0.63309745   0.00047687
   30 -391.59817831  -0.63278001   0.00031743
   31 -395.46521168  -0.63268699   0.00009302
   32 -395.80179395  -0.63262356   0.00006343
   33 -396.77680964  -0.63261196   0.00001161
   34 -396.42069337  -0.63258587   0.00002609
   35 -396.65235370  -0.63257140   0.00001446
   36 -396.59517446  -0.63255554   0.00001587
   37 -396.74038332  -0.63254674   0.00000880
   38 -397.30872723  -0.63256243  -0.00001569
   39 -397.45055939  -0.63258374  -0.00002131
   40 -397.43246307  -0.63260340  -0.00001966
   41 -398.10223570  -0.63264809  -0.00004469
   42 -397.31528547  -0.63266140  -0.00001330
   43 -397.23009073  -0.63267019  -0.00000880
   44 -396.65910400  -0.63265781   0.00001239
   45 -395.54067916  -0.63260589   0.00005191
   46 -398.09553545  -0.63264389  -0.00003799
   47 -399.50406934  -0.63272994  -0.00008605
   48 -400.24504219  -0.63283800  -0.00010806
   49 -397.15806818  -0.63284171  -0.00000371
   50 -396.90566080  -0.63283514   0.00000657
   51 -395.35632698  -0.63278021   0.00005493
   52 -396.15537524  -0.63275095   0.00002926
   53 -396.27377457  -0.63272684   0.00002411
   54 -396.44105108  -0.63270866   0.00001818
   55 -396.14308937  -0.63268261   0.00002605
   56 -395.88176190  -0.63264991   0.00003270
   57 -395.23142965  -0.63260006   0.00004985
   58 -395.23081855  -0.63255162   0.00004844
   59 -394.97590908  -0.63249796   0.00005366
   60 -394.50258323  -0.63243343   0.00006453
