  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.463999     0.0000   0.9593
     2   -218.459863     2.5953   0.0120
     3   -218.459743     2.6705   0.0106
     4   -218.459022     3.1230   0.0049
     5   -218.458738     3.3014   0.0036
     6   -218.458699     3.3258   0.0035
     7   -218.457758     3.9164   0.0013
     8   -218.457254     4.2322   0.0008
     9   -218.457214     4.2578   0.0007
     10  -218.457011     4.3850   0.0006
     11  -218.456947     4.4252   0.0005
     12  -218.456745     4.5518   0.0004
     13  -218.456643     4.6160   0.0004
     14  -218.456611     4.6361   0.0004
     15  -218.456111     4.9493   0.0002
     16  -218.456005     5.0162   0.0002
     17  -218.455832     5.1248   0.0002
     18  -218.455828     5.1273   0.0002
     19  -218.455523     5.3187   0.0001
     20  -218.455123     5.5696   0.0001

Ensemble free energy [Eh]:     -218.4640379831
