  cluster  E_norm [Eh]  De [kcal]    p
     1   -524.052620     0.0000   0.8856
     2   -524.050487     1.3385   0.0925
     3   -524.048502     2.5841   0.0113
     4   -524.048135     2.8142   0.0077
     5   -524.047188     3.4088   0.0028
     6   -524.043612     5.6525   0.0001
     7   -524.043296     5.8510   0.0000
     8   -524.042326     6.4593   0.0000
     9   -524.041439     7.0160   0.0000
     10  -524.041033     7.2708   0.0000
     11  -524.039702     8.1061   0.0000
     12  -524.039309     8.3525   0.0000
     13  -524.038299     8.9867   0.0000
     14  -524.037821     9.2866   0.0000
     15  -524.037774     9.3157   0.0000
     16  -524.037696     9.3647   0.0000
     17  -524.037515     9.4783   0.0000
     18  -524.034805     ******   0.0000
     19  -524.034555     ******   0.0000
     20  -524.033094     ******   0.0000
     21  -524.032612     ******   0.0000
     22  -524.032592     ******   0.0000
     23  -524.032579     ******   0.0000
     24  -524.032265     ******   0.0000
     25  -524.031172     ******   0.0000
     26  -524.030034     ******   0.0000
     27  -524.029554     ******   0.0000
     28  -524.028717     ******   0.0000
     29  -524.028040     ******   0.0000
     30  -524.026879     ******   0.0000
     31  -524.026695     ******   0.0000
     32  -524.026049     ******   0.0000
     33  -524.025451     ******   0.0000
     34  -524.025198     ******   0.0000
     35  -524.024105     ******   0.0000
     36  -524.023749     ******   0.0000
     37  -524.023541     ******   0.0000
     38  -524.023302     ******   0.0000
     39  -524.021990     ******   0.0000
     40  -524.021446     ******   0.0000
     41  -524.020940     ******   0.0000
     42  -524.018909     ******   0.0000
     43  -524.018447     ******   0.0000
     44  -524.017490     ******   0.0000
     45  -524.015753     ******   0.0000
     46  -524.015720     ******   0.0000
     47  -524.014898     ******   0.0000
     48  -524.014885     ******   0.0000
     49  -524.011504     ******   0.0000
     50  -524.010801     ******   0.0000
     51  -523.998969     ******   0.0000
