  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      819.78    452.50     40.03     46.16    659.17
  2      820.64    448.88     40.10     46.16    661.09
  3      821.09    456.07     39.94     46.16    659.44
  4      820.73    456.12     40.10     46.16    659.02
  5      820.63    457.07     40.06     46.16    658.65
  6      820.98    453.88     40.08     46.16    659.95
  7      820.54    453.17     40.05     46.16    659.72
  8      820.42    455.88     40.02     46.16    658.81
  9      820.47    457.97     40.19     46.16    658.18
  10      820.33    457.80     40.08     46.16    658.13
  11      820.74    455.86     40.06     46.16    659.12
  12      820.49    460.72     40.02     46.16    657.43
  13      819.95    456.28     40.03     46.16    658.21
  14      820.93    460.84     40.01     46.16    657.84
  15      820.67    458.40     40.06     46.16    658.30
  16      821.17    459.82     39.93     46.16    658.41
  17      820.69    460.00     39.93     46.16    657.87
  18      820.28    463.86     39.94     46.16    656.31
  19      820.74    456.24     39.93     46.16    659.05
  20      820.21    458.80     40.08     46.16    657.70
