   #   Energy       Run. Aver.   Diff / au.
    1 -440.44922297  -0.70190044  -0.70190044
    2 -397.21373383  -1.01840059  -0.31650015
    3 -389.48426331  -0.99132799   0.02707261
    4 -386.42825629  -0.89068098   0.10064701
    5 -382.42621741  -0.81430236   0.07637862
    6 -383.65252103  -0.76775372   0.04654864
    7 -386.92297793  -0.73951066   0.02824306
    8 -389.27016033  -0.72108413   0.01842654
    9 -393.24313692  -0.70854658   0.01253754
   10 -393.13071004  -0.69908753   0.00945905
   11 -388.71163026  -0.69098796   0.00809957
   12 -387.58486393  -0.68420198   0.00678598
   13 -385.07522133  -0.67825339   0.00594858
   14 -383.45107897  -0.67302955   0.00522385
   15 -381.66843566  -0.66836114   0.00466841
   16 -381.36559250  -0.66428084   0.00408030
   17 -383.46977393  -0.66091241   0.00336842
   18 -385.24808645  -0.65811525   0.00279717
   19 -380.92998304  -0.65528041   0.00283484
   20 -384.51232903  -0.65301261   0.00226780
   21 -387.60860250  -0.65122276   0.00178985
   22 -384.54162565  -0.64939519   0.00182757
   23 -383.91101723  -0.64768120   0.00171399
   24 -384.05116745  -0.64612409   0.00155712
   25 -382.34900042  -0.64458932   0.00153477
   26 -381.62376783  -0.64312901   0.00146031
   27 -386.95502835  -0.64209429   0.00103471
   28 -387.44368910  -0.64117650   0.00091779
   29 -387.16247987  -0.64031058   0.00086592
   30 -390.81905751  -0.63969835   0.00061223
   31 -390.96877993  -0.63914151   0.00055685
   32 -392.12338374  -0.63867869   0.00046281
   33 -392.07953824  -0.63824466   0.00043403
   34 -391.66390128  -0.63781753   0.00042714
   35 -390.95568553  -0.63738275   0.00043478
