   #           Energy [Eh]      SASA
No   1     -203.6111133054     2882.3
No   2     -203.6135996813     2878.9
No   3     -203.6189535922     2881.5
No   4     -203.6048606171     2838.5
No   5     -203.6085680131     2949.4
No   6     -203.6071352103     2876.1
No   7     -203.6120021732     2981.4
No   8     -203.6170205011     2690.2
No   9     -203.6094497701     2886.2
No  10     -203.6049253954     2969.9
No  11     -203.5870928007     2903.7
No  12     -203.6052486202     2853.3
No  13     -203.6076551714     2865.2
No  14     -203.6126022603     2952.6
No  15     -203.6129819975     2758.6
No  16     -203.6109544675     2864.9
No  17     -203.6117267114     2860.9
No  18     -203.6099413174     2908.8
No  19     -203.5972784998     2802.4
No  20     -203.6082305390     2800.0
