  cluster  E_norm [Eh]  De [kcal]    p
     1   -906.375629     0.0000   0.8478
     2   -906.373850     1.1160   0.1289
     3   -906.371036     2.8818   0.0065
     4   -906.370761     3.0543   0.0049
     5   -906.370545     3.1899   0.0039
     6   -906.370434     3.2595   0.0035
     7   -906.370060     3.4945   0.0023
     8   -906.369039     4.1350   0.0008
     9   -906.368541     4.4474   0.0005
     10  -906.367936     4.8270   0.0002
     11  -906.367786     4.9212   0.0002
     12  -906.367405     5.1602   0.0001
     13  -906.367367     5.1842   0.0001
     14  -906.366937     5.4541   0.0001
     15  -906.366543     5.7017   0.0001
     16  -906.364996     6.6721   0.0000
     17  -906.364834     6.7736   0.0000
     18  -906.364549     6.9524   0.0000
     19  -906.363955     7.3252   0.0000
     20  -906.363671     7.5036   0.0000

Ensemble free energy [Eh]:     -906.3757845489
