  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.289439     0.0000   0.7177
     2   -407.287984     0.9128   0.1538
     3   -407.287688     1.0987   0.1124
     4   -407.285670     2.3653   0.0132
     5   -407.283791     3.5439   0.0018
     6   -407.282902     4.1022   0.0007
     7   -407.282275     4.4953   0.0004
     8   -407.278851     6.6441   0.0000
     9   -407.278722     6.7248   0.0000
     10  -407.278712     6.7311   0.0000
     11  -407.278200     7.0526   0.0000
     12  -407.278110     7.1091   0.0000
     13  -407.277176     7.6948   0.0000
     14  -407.277049     7.7749   0.0000
     15  -407.273006     ******   0.0000
     16  -407.272919     ******   0.0000
     17  -407.271961     ******   0.0000
     18  -407.270898     ******   0.0000
     19  -407.270103     ******   0.0000
     20  -407.261831     ******   0.0000

Ensemble free energy [Eh]:     -407.2897520877
