  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.131587     0.0000   0.7415
     2   -178.130308     0.8024   0.1914
     3   -178.128689     1.8187   0.0344
     4   -178.127558     2.5284   0.0104
     5   -178.127503     2.5629   0.0098
     6   -178.126688     3.0743   0.0041
     7   -178.126521     3.1788   0.0035
     8   -178.126359     3.2809   0.0029
     9   -178.125217     3.9970   0.0009
     10  -178.124788     4.2668   0.0006
     11  -178.124773     4.2757   0.0005
     12  -178.121210     6.5115   0.0000
     13  -178.119198     7.7742   0.0000
     14  -178.119147     7.8062   0.0000
     15  -178.118108     8.4585   0.0000
     16  -178.117832     8.6312   0.0000
     17  -178.117393     8.9068   0.0000
     18  -178.116764     9.3020   0.0000
     19  -178.116486     9.4758   0.0000
     20  -178.114391     ******   0.0000

Ensemble free energy [Eh]:     -178.1318695666
