   #           Energy [Eh]      SASA
No   1     -178.1178324887     2600.1
No   2     -178.1265214261     2774.1
No   3     -178.1212104500     2868.7
No   4     -178.1303083868     2573.4
No   5     -178.1181075922     2764.5
No   6     -178.1143907948     2856.9
No   7     -178.1191472397     2627.7
No   8     -178.1315871395     2450.8
No   9     -178.1275029350     2712.8
No  10     -178.1263586862     2530.6
No  11     -178.1275578482     2607.5
No  12     -178.1164864609     2448.6
No  13     -178.1286889159     2689.0
No  14     -178.1247734018     2654.8
No  15     -178.1191982036     2631.7
No  16     -178.1167635019     2621.2
No  17     -178.1173931984     2608.2
No  18     -178.1266878520     2538.8
No  19     -178.1252174934     2624.7
No  20     -178.1247875740     2512.0
