   #           Energy [Eh]      SASA
No   1     -356.3679670735     4188.1
No   2     -356.3583362031     4172.9
No   3     -356.3577539188     4087.8
No   4     -356.3496639856     3916.8
No   5     -356.3594309448     4082.5
No   6     -356.3568856272     4237.5
No   7     -356.3494535679     4218.4
No   8     -356.3479651154     4074.7
No   9     -356.3590024923     4102.7
No  10     -356.3474869292     4272.4
No  11     -356.3388117932     4096.0
No  12     -356.3511826600     4072.2
No  13     -356.3507605207     4021.7
No  14     -356.3444996107     4068.8
No  15     -356.3474959753     3995.9
No  16     -356.3419871471     4317.9
No  17     -356.3410192675     4500.1
No  18     -356.3389954810     4112.0
No  19     -356.3544349002     4307.5
No  20     -356.3399464032     4124.1
