  cluster  E_norm [Eh]  De [kcal]    p
     1   -778.765073     0.0000   0.9924
     2   -778.760216     3.0477   0.0058
     3   -778.758715     3.9898   0.0012
     4   -778.757887     4.5095   0.0005
     5   -778.755938     5.7326   0.0001
     6   -778.755473     6.0244   0.0000
     7   -778.754816     6.4363   0.0000
     8   -778.751911     8.2594   0.0000
     9   -778.749944     9.4941   0.0000
     10  -778.749612     9.7021   0.0000
     11  -778.749539     9.7482   0.0000
     12  -778.749352     9.8652   0.0000
     13  -778.748912     ******   0.0000
     14  -778.748278     ******   0.0000
     15  -778.747069     ******   0.0000
     16  -778.746055     ******   0.0000
     17  -778.743866     ******   0.0000
     18  -778.742124     ******   0.0000
     19  -778.739694     ******   0.0000
     20  -778.739301     ******   0.0000
     21  -778.738709     ******   0.0000
     22  -778.738544     ******   0.0000
     23  -778.737896     ******   0.0000
     24  -778.737820     ******   0.0000
     25  -778.736507     ******   0.0000
     26  -778.736228     ******   0.0000
     27  -778.733928     ******   0.0000
     28  -778.732822     ******   0.0000
     29  -778.732110     ******   0.0000
     30  -778.731346     ******   0.0000
     31  -778.731190     ******   0.0000
     32  -778.730088     ******   0.0000
     33  -778.728009     ******   0.0000
     34  -778.727933     ******   0.0000
     35  -778.727658     ******   0.0000
     36  -778.726702     ******   0.0000
     37  -778.724733     ******   0.0000
     38  -778.724327     ******   0.0000
     39  -778.724185     ******   0.0000
     40  -778.722538     ******   0.0000
     41  -778.722094     ******   0.0000
     42  -778.720726     ******   0.0000
     43  -778.720403     ******   0.0000
     44  -778.719046     ******   0.0000
     45  -778.716209     ******   0.0000
     46  -778.715151     ******   0.0000
     47  -778.714033     ******   0.0000
     48  -778.712138     ******   0.0000
     49  -778.709155     ******   0.0000
     50  -778.708615     ******   0.0000
     51  -778.704605     ******   0.0000
     52  -778.704490     ******   0.0000
