  cluster  E_norm [Eh]  De [kcal]    p
     1   -778.765073     0.0000   0.9924
     2   -778.760216     3.0477   0.0058
     3   -778.758715     3.9898   0.0012
     4   -778.757887     4.5095   0.0005
     5   -778.755938     5.7326   0.0001
     6   -778.755473     6.0244   0.0000
     7   -778.754816     6.4363   0.0000
     8   -778.751911     8.2594   0.0000
     9   -778.749944     9.4941   0.0000
     10  -778.749612     9.7021   0.0000
     11  -778.749539     9.7482   0.0000
     12  -778.749352     9.8652   0.0000
     13  -778.748912     ******   0.0000
     14  -778.748278     ******   0.0000
     15  -778.747069     ******   0.0000
     16  -778.746055     ******   0.0000
     17  -778.743866     ******   0.0000
     18  -778.742124     ******   0.0000
     19  -778.739694     ******   0.0000
     20  -778.739301     ******   0.0000

Ensemble free energy [Eh]:     -778.7650805163
