  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.241533     0.0000   0.8846
     2   -127.239120     1.5144   0.0687
     3   -127.238122     2.1405   0.0239
     4   -127.237409     2.5877   0.0112
     5   -127.236730     3.0138   0.0055
     6   -127.236137     3.3858   0.0029
     7   -127.234970     4.1182   0.0008
     8   -127.234907     4.1577   0.0008
     9   -127.234774     4.2417   0.0007
     10  -127.234364     4.4985   0.0004
     11  -127.233653     4.9449   0.0002
     12  -127.233254     5.1955   0.0001
     13  -127.232832     5.4599   0.0001
     14  -127.232022     5.9683   0.0000
     15  -127.231708     6.1655   0.0000
     16  -127.229820     7.3502   0.0000
     17  -127.228373     8.2579   0.0000
     18  -127.227654     8.7096   0.0000
     19  -127.226240     9.5963   0.0000
     20  -127.220166     ******   0.0000

Ensemble free energy [Eh]:     -127.2416489170
